CODIGO_UNICO,SECTOR,DEPARTAMENTO,NIVEL_GOBIERNO,IDENTIFICADOR_OBRA,PROCESO,OBJETO_PROCESO,CODIGO_OBRA,NOMBREOBRA,METODO_CONTRATACION,TIEMPO_ABSOLUCION_CONSULTAS,TIEMPO_PRESENTACION_OFERTAS
2318537,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2318537-185240-689283-2038940-41505,143,Obra,41505,ESTUDIO DE FACTIBILIDAD Y DEFINITIVO PARA LA CONSTRUCCION DE LA VIA DE EVITAMIENTO DE LA CIUDAD DE JULIACA,Regímen Especial,0,0
2318537,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2318537-185240-731927-2084705-41505,11,Consultoría de Obra,41505,ESTUDIO DE FACTIBILIDAD Y DEFINITIVO PARA LA CONSTRUCCION DE LA VIA DE EVITAMIENTO DE LA CIUDAD DE JULIACA,Concurso Público,0,0
2322531,OTROS,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2322531-359457-557990-2184303-79268,35,Consultoría de Obra,79268,MEJORAMIENTO Y AMPLIACIÓN DE LOS SERVICIOS DE SALUD DEL ESTABLECIMIENTO DE SALUD MARITZA CAMPOS DIAZ EN EL DISTRITO DE CERRO COLORADO ; PROVINCIA DE AREQUIPA - AREQUIPA,Adjudicación Simplificada,0,0
2326592,AGROPECUARIA,HUANCAVELICA,GOBIERNO REGIONAL,2326592-363114-633184-2007815-119167,2,Consultoría de Obra,119167,"CONTRATACION DEL SERVICIO DE CONSULTORIA DE OBRA ELABORACION DEL EXPEDIENTE TECNICO DEL PROYECTO: ""MEJORAMIENTO DEL SERVICIO DE AGUA DEL SISTEMA DE RIEGO TULLPACANCHA; EN LOS DISTRITOS DE CHURCAMPA; LA MERCED Y SAN MIGUEL DE MAYOCC DE LA PROVINCIA DE CHURCAMPA - DEPARTAMENTO DE HUANCAVELICA",Adjudicación Simplificada,0,0
2327694,TRANSPORTE,SAN MARTIN,GOBIERNO NACIONAL,2327694-364106-725234-2079257-146172,29,Consultoría de Obra,146172,CREACIÓN DE LA VÍA DE EVITAMIENTO A LA CIUDAD DE JUANJUI,Concurso Público,0,0
2328039,DEFENSA Y SEGURIDAD NACIONAL,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2328039-308669-726853-2070457-140616,28,Consultoría de Obra,140616,CONSTRUCCION E IMPLEMENTACION DEL NUEVO CENTRO DE EMPLEO DE ICA - SEGUNDA ETAPA (CONSTRUCCION),Convenio,0,0
2328039,DEFENSA Y SEGURIDAD NACIONAL,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2328039-308669-733820-2070458-140616,66,Consultoría de Obra,140616,CONSTRUCCION E IMPLEMENTACION DEL NUEVO CENTRO DE EMPLEO DE ICA - SEGUNDA ETAPA (CONSTRUCCION),Convenio,0,0
2328039,DEFENSA Y SEGURIDAD NACIONAL,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2328039-308669-733857-2070460-140616,67,Obra,140616,CONSTRUCCION E IMPLEMENTACION DEL NUEVO CENTRO DE EMPLEO DE ICA - SEGUNDA ETAPA (CONSTRUCCION),Convenio,0,0
2328039,DEFENSA Y SEGURIDAD NACIONAL,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2328039-308669-852688-2152982-171562,51,Obra,171562,ACONDICIONAMIENTO DE AMBIENTES PARA LA IMPLEMENTACION DEL CENTRO DE EMPLEO DE LIMA METROPOLITANA - SEDE MTPE,Convenio,0,0
2329618,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2329618-365930-776041-2105638-150346,6,Obra,150346,MEJORAMIENTO DE LA CARRETERA DEPARTAMENTAL JU-103 TRAMO: EMP. PE-22 A PALCA - TAPO - ANTACUCHO - RICRAN - ABRA CAYAN - YAULI - PACAN - EMP. PE-3S A JAUJA - REGION JUNIN - SALDO II ETAPA,Adjudicación Simplificada,0,0
2329618,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2329618-365930-788990-2124348-156086,9,Consultoría de Obra,156086,MEJORAMIENTO DE LA CARRETERA DEPARTAMENTAL JU-103 TRAMO: EMP. PE-22 A PALCA - TAPO - ANTACUCHO - RICRAN - ABRA CAYAN - YAULI -PACÁN - EMP. PE-3S A JAUJA - REGIÓN JUNÍN - SALDO III ETAPA,Concurso Público,0,0
2329618,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2329618-365930-803241-2125629-84896,23,Consultoría de Obra,84896,MEJORAMIENTO DE LA CARRETERA DEPARTAMENTAL JU-103 TRAMO: EMP. PE-22 A PALCA - TAPO - ANTACUCHO - RICRAN - ABRA CAYAN - YAULI - PACAN - EMP. PE-3S A JAUJA - REGION JUNIN,Adjudicación Simplificada,0,0
2331034,SALUD,LA LIBERTAD,GOBIERNO NACIONAL,2331034-369573-619988-2006266-122362,1,Consultoría de Obra,122362,MEJORAMIENTO DE LOS SERVICIOS DE SALUD DEL HOSPITAL CHOCOPE DE LA RED ASISTENCIAL LA LIBERTAD;  DISTRITO DE CHOCOPE - PROVINCIA DE ASCOPE - DEPARTAMENTO DE LA LIBERTAD,Adjudicación Simplificada-Decreto Legislativo N° 1355,0,0
2331873,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2331873-371182-565626-2176199-79281,2,Consultoría de Obra,79281,MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD DEL EJE DE INTEGRACIÓN  VIAL NORTE ENTRE LA INTERSECCIÓN DE LA AV. LAS TORRES - VIA PE -34A HASTA LA INTERSECCIÓN CON LA AV. ITALIA - AV. AVIACIÓN; DISTRITOS DE YURA Y CERRO COLORADO; PROVINCIA DE AREQUIPA; REGIÓN AREQUIPA - TRAMO I,Concurso Público,0,0
2331873,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2331873-371182-619504-2008877-79281,2,Obra,79281,MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD DEL EJE DE INTEGRACIÓN  VIAL NORTE ENTRE LA INTERSECCIÓN DE LA AV. LAS TORRES - VIA PE -34A HASTA LA INTERSECCIÓN CON LA AV. ITALIA - AV. AVIACIÓN; DISTRITOS DE YURA Y CERRO COLORADO; PROVINCIA DE AREQUIPA; REGIÓN AREQUIPA - TRAMO I,Licitación Pública,0,0
2331873,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2331873-371182-619659-2008036-79281,3,Obra,79281,MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD DEL EJE DE INTEGRACIÓN  VIAL NORTE ENTRE LA INTERSECCIÓN DE LA AV. LAS TORRES - VIA PE -34A HASTA LA INTERSECCIÓN CON LA AV. ITALIA - AV. AVIACIÓN; DISTRITOS DE YURA Y CERRO COLORADO; PROVINCIA DE AREQUIPA; REGIÓN AREQUIPA - TRAMO I,Licitación Pública,0,0
2331873,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2331873-371182-638717-2026413-79281,5,Consultoría de Obra,79281,MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD DEL EJE DE INTEGRACIÓN  VIAL NORTE ENTRE LA INTERSECCIÓN DE LA AV. LAS TORRES - VIA PE -34A HASTA LA INTERSECCIÓN CON LA AV. ITALIA - AV. AVIACIÓN; DISTRITOS DE YURA Y CERRO COLORADO; PROVINCIA DE AREQUIPA; REGIÓN AREQUIPA - TRAMO I,Concurso Público,0,0
2331873,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2331873-371182-638870-2023471-102021,6,Consultoría de Obra,102021,MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD DEL EJE DE INTEGRACIÓN VIAL NORTE ENTRE LA INTERSECCIÓN DE LAS AV. LAS TORRES - VIA PE -34A HASTA LA INTERSECCIÓN CON LA AV. ITALIA - AV. AVIACIÓN DISTRITOS DE YURA Y CERRO COLORADO; PROVINCIA DE AREQUIPA - REGIÓN AREQUIPA - TRAMO II,Concurso Público,0,0
2331873,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2331873-371182-670830-2045952-102022,15,Consultoría de Obra,102022,MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD DEL EJE DE INTEGRACIÓN VIAL NORTE ENTRE LA INTERSECCIÓN DE LA AV. LAS TORRES - VIA PE 34 -A HASTA LA INTERSECCIÓN CON LA AV. ITALIA - AV. AVIACIÓN ; DISTRITOS DE YURA Y CERRO COLORADO; PROVINCIA AREQUIPA - AREQUIPA - TRAMO III,Concurso Público,0,0
2333341,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO LOCAL,2333341-372623-476807-2182289-88878,5,Obra,88878,MEJORAMIENTO DE LA INFRAESTRUCTURA VIAL Y PEATONAL DEL EJE VIAL AV. DE LOS HEROES - AV- PACHACUTEC Y CREACION DE PASOS A DESNIVEL EN LAS INTERSECCIONES CON LA AV. SAN JUAN; AV. MIGUEL IGLESIAS Y AV. 26 DE NOVIEMBRE; DISTRITOS DE SAN JUAN DE MIRAFLORES; VILLA MARIA DEL TRIUNFO Y VILLA EL SALVADOR; PROVINCIA DE LIMA . LIMA,Convenio,0,0
2333341,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO LOCAL,2333341-372623-756930-2119863-88861,1,Obra,88861,MEJORAMIENTO DE LA INFRAESTRUCTURA VIAL Y PEATONAL DEL EJE VIAL AV. DE LOS HEROES - AV. PACHACUTEC Y CREACION DE PASOS A DESNIVEL EN LAS INTERSECCIONES CON LA AV. SAN JUAN; AV. MIGUEL IGLESIAS Y AV. 26 DE NOVIEMBRE; DISTRITOS DE SAN JUAN DE MIRAFLORES; VILLA MARIA DEL TRIUNFO Y VILLA EL SALVADOR; PROVINCIA DE LIMA - LIMA,Convenio,0,0
2333341,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO LOCAL,2333341-372623-840645-2156293-88861,1,Consultoría de Obra,88861,MEJORAMIENTO DE LA INFRAESTRUCTURA VIAL Y PEATONAL DEL EJE VIAL AV. DE LOS HEROES - AV. PACHACUTEC Y CREACION DE PASOS A DESNIVEL EN LAS INTERSECCIONES CON LA AV. SAN JUAN; AV. MIGUEL IGLESIAS Y AV. 26 DE NOVIEMBRE; DISTRITOS DE SAN JUAN DE MIRAFLORES; VILLA MARIA DEL TRIUNFO Y VILLA EL SALVADOR; PROVINCIA DE LIMA - LIMA,Convenio,0,0
2334119,PLANEAMIENTO; GESTIÓN Y RESERVA DE CONTINGENCIA,LAMBAYEQUE,GOBIERNO NACIONAL,2334119-2334119-817840-2130968-164855,3,Consultoría de Obra,164855,"PIP: ""RECUPERACIÓN DE LA CAPACIDADES OPERATIVAS DE LA 7MA BRIGADA DE INFANTERÍA EN LA GUARNICIÓN DE LAMBAYEQUE""",Adjudicación Simplificada,0,0
2334119,PLANEAMIENTO; GESTIÓN Y RESERVA DE CONTINGENCIA,LAMBAYEQUE,GOBIERNO NACIONAL,2334119-2334119-899442-2198922-164855,1,Obra,164855,"PIP: ""RECUPERACIÓN DE LA CAPACIDADES OPERATIVAS DE LA 7MA BRIGADA DE INFANTERÍA EN LA GUARNICIÓN DE LAMBAYEQUE""",Licitación Pública,0,0
2335905,OTROS,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2335905-374962-845920-2167911-156662,5,Consultoría de Obra,156662,MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE SALUD DEL HOSPITAL DE APOYO LEONCIO PRADO DISTRITO DE HUAMACHUCO; PROVINCIA SANCHEZ CARRION - LA LIBERTAD,Concurso Público,0,0
2337718,TRANSPORTE,CUSCO,GOBIERNO NACIONAL,2337718-376654-641973-2022745-128472,18,Consultoría de Obra,128472,ESTUDIO DEFINITIVO DEL PROYECTO: Mejoramiento de la Carretera Emp. PE-28C (Dv. Pichari)-Abra Cielo Punco-Boca Santa Ana-Kepashiato-Kumpirushiato-Kiteni-Palma Real Tramo I y Tramo II,Concurso Público,0,0
2337745,TRANSPORTE,AREQUIPA,GOBIERNO REGIONAL,2337745-376679-811539-2144452-151408,46,Consultoría de Obra,151408,MEJORAMIENTO DE LA TRANSITABILIDAD EN LA VIA DEPARTAMENTAL; RUTA AR-109 EN LOS DISTRITOS DE MAJES; LLUTA Y HUAMBO DE LA  PROVINCIA DE CAYLLOMA - DEPARTAMENTO DE AREQUIPA,Adjudicación Simplificada,0,0
2338279,TRANSPORTE,CAJAMARCA,GOBIERNO NACIONAL,2338279-377183-724906-2077174-146140,31,Consultoría de Obra,146140,CREACIÓN DE LA VÍA DE EVITAMIENTO EN LA CIUDAD DE JAÉN,Concurso Público,0,0
2340083,OTROS,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2340083-378895-640980-2006405-115016,17,Consultoría de Obra,115016,AMPLIACIÓN Y MEJORAMIENTO DE LOS SISTEMAS DE AGUA POTABLE Y ALCANTARILLADO DE LOS SECTORES 268;269;270;271;272;274;275 Y 276- DISTRITO VENTANILLA -PROVINCIA CONSTITUCIONAL DEL CALLAO,Concurso Público,0,0
2343984,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2343984-382554-696238-2067909-141090,5,Obra,141090,Construcción del Centro de Operaciones de Moscas de la Fruta-Baños del Inca en Cajamarca,Convenio,0,0
2343984,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2343984-382554-709979-2084829-141090,17,Consultoría de Obra,141090,Construcción del Centro de Operaciones de Moscas de la Fruta-Baños del Inca en Cajamarca,Convenio,0,0
2343984,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2343984-382554-727368-2122016-146965,6,Consultoría de Obra,146965,CONSTRUCCION DEL CENTRO DE OPERACIONES SAN SEBASTIAN - CUSCO,Convenio,0,0
2343984,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2343984-382554-775383-2139382-156608,1,Consultoría de Obra,156608,Construcción del Centro de operaciones de Moscas de la Fruta Zona Industrial - Piura,Convenio,0,0
2343984,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2343984-382554-775384-2139238-156611,2,Consultoría de Obra,156611,Ampliación y remodelación del centro de producción de moscas de la fruta Piura ,Convenio,0,0
2343984,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2343984-382554-796240-2127944-156611,10,Obra,156611,Ampliación y remodelación del centro de producción de moscas de la fruta Piura ,Convenio,0,0
2343984,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2343984-382554-811201-2132272-156608,7,Obra,156608,Construcción del Centro de operaciones de Moscas de la Fruta Zona Industrial - Piura,Convenio,0,0
2343984,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2343984-382554-828935-2150823-156615,20,Obra,156615,Construcción del Centro de operaciones de Moscas de la Fruta Calca - Cusco,Convenio,0,0
2343984,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2343984-382554-848717-2159087-156617,15,Obra,156617,Construcción de la Zona de tratamiento tipo III Caracoto - Puno,Convenio,0,0
2343984,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2343984-382554-863720-2170428-156614,16,Obra,156614,Construcción de la Zona de tratamiento tipo III Yanatile - Cusco,Convenio,0,0
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-696364-2068147-141091,4,Obra,141091,Construcción del Centro de Procesamiento Primario de Muestras Ica,Convenio,0,0
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-696594-2067901-141093,3,Obra,141093,Construcción del Laboratorio de Crianza de Insectos Benéficos y Hospederos Ate,Convenio,0,0
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-697157-2067916-141094,2,Obra,141094,Remodelación y Ampliación del Laboratorio de Microbiología La Molina,Convenio,0,0
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-709977-2084826-141093,16,Consultoría de Obra,141093,Construcción del Laboratorio de Crianza de Insectos Benéficos y Hospederos Ate,Convenio,0,0
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-715859-2072330-144011,7,Obra,144011,Construcción del Centro de Procesamiento Primario de Muestras  Lambayeque,Convenio,0,0
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-719906-2084816-141092,18,Consultoría de Obra,141092,Construcción del Centro de Procesamiento Primario de Muestras Arequipa,Convenio,0,0
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-719936-2084804-141091,19,Consultoría de Obra,141091,Construcción del Centro de Procesamiento Primario de Muestras Ica,Convenio,0,0
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-729473-2087592-144271,6,Obra,144271,Ampliación del Laboratorio de Residuos Tóxicos la Molina,Convenio,0,0
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-734917-2079058-141092,1,Obra,141092,Construcción del Centro de Procesamiento Primario de Muestras Arequipa,Convenio,0,0
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-775383-2139382-156609,1,Consultoría de Obra,156609,Construcción de la Sede para Vigilancia sanitaria Tumbes,Convenio,0,0
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-775404-2139241-156613,3,Consultoría de Obra,156613,Construcción de la Sede para Vigilancia sanitaria y Zona de tratamiento tipo II Juan Guerra - San Martin,Convenio,0,0
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-782853-2140234-157823,12,Consultoría de Obra,157823,AMPLIACIÓN DE MÓDULO DE AMBIENTES DE DIAIA -  AREQUIPA,Convenio,0,0
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-782855-2140237-157822,11,Consultoría de Obra,157822,CONSTRUCCIÓN SALA DE COSECHA; MÓDULO DE VESTIDORES Y MÓDULO DE ELEVADOR Y MEJORAMIENTO DE LABORATORIO DE CONTROL BIOLÓGICO,Convenio,0,0
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-803024-2127961-156612,11,Obra,156612,Construcción de la Sede para Vigilancia sanitaria Chachapoyas - Amazonas.,Convenio,0,0
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-809167-2135355-156613,12,Obra,156613,Construcción de la Sede para Vigilancia sanitaria y Zona de tratamiento tipo II Juan Guerra - San Martin,Convenio,0,0
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-822852-2140396-156609,8,Obra,156609,Construcción de la Sede para Vigilancia sanitaria Tumbes,Convenio,0,0
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-846096-2157409-157823,8,Obra,157823,AMPLIACIÓN DE MÓDULO DE AMBIENTES DE DIAIA -  AREQUIPA,Convenio,0,0
2346750,SALUD,CAJAMARCA,GOBIERNO NACIONAL,2346750-2346750-843777-2158284-169751,7,Obra,169751,MEJORAMIENTO DE LOS SERVICIOS DE SALUD DEL HOSPITAL BAMBAMARCA; CENTRO POBLADO DE BAMBAMARCA - DISTRITO DE BAMBAMARCA - PROVINCIA DE HUALGAYOC - REGIÓN CAJAMARCA,Licitación Pública,0,0
2346750,SALUD,CAJAMARCA,GOBIERNO NACIONAL,2346750-2346750-855158-2172532-169751,6,Consultoría de Obra,169751,MEJORAMIENTO DE LOS SERVICIOS DE SALUD DEL HOSPITAL BAMBAMARCA; CENTRO POBLADO DE BAMBAMARCA - DISTRITO DE BAMBAMARCA - PROVINCIA DE HUALGAYOC - REGIÓN CAJAMARCA,Concurso Público,0,0
2357438,ORDEN PÚBLICO Y SEGURIDAD,PUNO,GOBIERNO REGIONAL,2357438-2357438-666873-2038448-135093,1,Consultoría de Obra,135093,Servicio de Consultoría para la elaboración del Expediente Técnico del Proyecto: Creación del servicio de protección contra inundaciones en la localidad de Juliaca; márgenes derecha e izquierda del rio Coata progresiva Km 0 000-22 500; servicios Unacolla Maravilla y Cacachi de los distritos de Juliaca; San Miguel provincia de San Román; departamento de Puno.,Concurso Público,0,0
2357438,ORDEN PÚBLICO Y SEGURIDAD,PUNO,GOBIERNO REGIONAL,2357438-2357438-708379-2067721-135093,2,Consultoría de Obra,135093,Servicio de Consultoría para la elaboración del Expediente Técnico del Proyecto: Creación del servicio de protección contra inundaciones en la localidad de Juliaca; márgenes derecha e izquierda del rio Coata progresiva Km 0 000-22 500; servicios Unacolla Maravilla y Cacachi de los distritos de Juliaca; San Miguel provincia de San Román; departamento de Puno.,Adjudicación Simplificada,0,0
2362485,SALUD,ANCASH,GOBIERNO REGIONAL,2362485-2362485-715882-2057437-141282,16,Obra,141282,MEJORAMIENTO Y AMPLIACION LOS SERVICIOS DE SALUD DEL HOSPITAL DE APOYO DE CARAZ SAN JUAN DE DIOS; BARRIO DE MANCHURIA; CENTRO POBLADO DE CARAZ - DISTRITO DE CARAZ - PROVINCIA DE HUAYLAS; DEPARTAMENTO DE ANCASH,Convenio,0,0
2376184,OTROS,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2376184-296934-845678-2169485-168784,5,Consultoría de Obra,168784,MEJORAMIENTO DE LA CALIDAD DE SERVICIO  DE ABASTECIMIENTO DE AGUA POTABLE  EN LAS LOCALIDADES DE  SULLANA QUERECOTILLO; SALITRAL Y MARCAVELICA  DE LA PROVINCIA DE SULLANA DEPARTAMENTO DE PIURA   ,Concurso Público,0,0
2378135,PESCA,PIURA,GOBIERNO REGIONAL,2378135-2378135-725280-2075413-140660,7,Consultoría de Obra,140660,MEJORAMIENTO DE LA RUTA DEPARTAMENTAL PI 127 DISTRITOS DE CATACAOS LA ARENA  LA UNION Y VICE PROVINCIAS DE PIURA Y SECHURA DEPARTAMENTO PIURA,Adjudicación Simplificada,0,0
2378135,PESCA,PIURA,GOBIERNO REGIONAL,2378135-2378135-744606-2081915-140660,13,Consultoría de Obra,140660,MEJORAMIENTO DE LA RUTA DEPARTAMENTAL PI 127 DISTRITOS DE CATACAOS LA ARENA  LA UNION Y VICE PROVINCIAS DE PIURA Y SECHURA DEPARTAMENTO PIURA,Adjudicación Simplificada,0,0
2382880,JUSTICIA,PIURA,GOBIERNO REGIONAL,2382880-2382880-783281-2120097-157653,1,Consultoría de Obra,157653,AMPLIACIÓN Y MEJORAMIENTO DEL SERVICIO DE AGUA PARA RIEGO EN LA ZONA DE INFLUENCIA DEL CANAL MIGUEL CHECA; PROVINCIAS DE SULLANA Y PAITA; DEPARTAMENTO DE PIURA,Concurso Público,0,0
2382880,JUSTICIA,PIURA,GOBIERNO REGIONAL,2382880-2382880-808142-2126621-157653,24,Consultoría de Obra,157653,AMPLIACIÓN Y MEJORAMIENTO DEL SERVICIO DE AGUA PARA RIEGO EN LA ZONA DE INFLUENCIA DEL CANAL MIGUEL CHECA; PROVINCIAS DE SULLANA Y PAITA; DEPARTAMENTO DE PIURA,Adjudicación Simplificada,0,0
2386120,TRANSPORTE,AYACUCHO,GOBIERNO REGIONAL,2386120-2386120-631171-2009100-126277,4,Consultoría de Obra,126277,MEJORAMIENTO DE LA CARRETERA DEPARTAMENTAL SANCOS-SACSAMARCA-PUTACCASA-OSCCONTA-EMP PE-32A DE LAS PROVINCIAS DE HUANCASANCOS Y LUCANAS; SACSAMARCA; PUTACCASA - DISTRITO DE SACSAMARCA; OSCCONTA-DISTRITO DE CABANA; CCERONTA - DISTRITO DE PUQUIO - PROVINICA DE LUCANAS - DEPARTAMENTO DE AYACUCHO.,Concurso Público,0,0
2386120,TRANSPORTE,AYACUCHO,GOBIERNO REGIONAL,2386120-2386120-636909-2009130-126276,78,Consultoría de Obra,126276,MEJORAMIENTO DE LA CARRETERA DEPARTAMENTAL SANCOS-SACCSAMARCA-PUTACCASA-OSCCONTA-EMP PE-32A EN LAS PROVINCIAS DE HUANCASANCOS Y LUCANAS; SACSAMARCA; PUTACCASA- DISTRITO DE SACSAMARCA;OSCCONTA-DISTRITO DE CABANA;CCERONTA-DISTRITO DE PUQUIO-PROVINCIA DE LUCANAS-DEPARTAMENTO DE AYACUCHO.,Adjudicación Simplificada,0,0
2386120,TRANSPORTE,AYACUCHO,GOBIERNO REGIONAL,2386120-2386120-842485-2163769-126277,13,Consultoría de Obra,126277,MEJORAMIENTO DE LA CARRETERA DEPARTAMENTAL SANCOS-SACSAMARCA-PUTACCASA-OSCCONTA-EMP PE-32A DE LAS PROVINCIAS DE HUANCASANCOS Y LUCANAS; SACSAMARCA; PUTACCASA - DISTRITO DE SACSAMARCA; OSCCONTA-DISTRITO DE CABANA; CCERONTA - DISTRITO DE PUQUIO - PROVINICA DE LUCANAS - DEPARTAMENTO DE AYACUCHO.,Concurso Público,0,0
2386120,TRANSPORTE,AYACUCHO,GOBIERNO REGIONAL,2386120-2386120-853767-2163761-126276,179,Obra,126276,MEJORAMIENTO DE LA CARRETERA DEPARTAMENTAL SANCOS-SACCSAMARCA-PUTACCASA-OSCCONTA-EMP PE-32A EN LAS PROVINCIAS DE HUANCASANCOS Y LUCANAS; SACSAMARCA; PUTACCASA- DISTRITO DE SACSAMARCA;OSCCONTA-DISTRITO DE CABANA;CCERONTA-DISTRITO DE PUQUIO-PROVINCIA DE LUCANAS-DEPARTAMENTO DE AYACUCHO.,Adjudicación Simplificada,0,0
2387810,SANEAMIENTO,ANCASH,GOBIERNO NACIONAL,2387810-2387810-582351-2173525-115304,1,Obra,115304,MEJORAMIENTO Y AMPLIACION DE LOS SISTEMAS DE AGUA POTABLE; ALCANTARILLADO Y TRATAMIENTO DE LAS AGUAS RESIDUALES DE LA CIUDAD DE HUARMEY DISTRITO DE HUARMEY - PROVINCIA DE HUARMEY - DEPARTAMENTO DE ANCASH,Regímen Especial,0,0
2392641,TRANSPORTE,HUANCAVELICA,GOBIERNO NACIONAL,2392641-2392641-631923-2003510-114078,15,Consultoría de Obra,114078,Mejoramiento de la Carretera  Huancavelica-Santa Ines-Empalme Ruta 28A; Villa Los Libertadores (Pampano); Tramo: Santa Ines-Pampano,Adjudicación Simplificada,0,0
2392641,TRANSPORTE,HUANCAVELICA,GOBIERNO NACIONAL,2392641-2392641-866186-2174904-114078,28,Consultoría de Obra,114078,Mejoramiento de la Carretera  Huancavelica-Santa Ines-Empalme Ruta 28A; Villa Los Libertadores (Pampano); Tramo: Santa Ines-Pampano,Concurso Público,0,0
2392977,TRANSPORTE,MOQUEGUA,GOBIERNO NACIONAL,2392977-2392977-638751-2043011-127708,13,Consultoría de Obra,127708,CREACION DE LA VIA EVITAMIENTO ILO  DISTRITO DE ILO - PROVINCIA DE ILO - DEPARTAMENTO DE MOQUEGUA,Concurso Público,0,0
