CODIGO_UNICO,SECTOR,DEPARTAMENTO,NIVEL_GOBIERNO,IDENTIFICADOR_OBRA,ANHO,MES,Planificado,Real,IND_Intervension,IND_Residente,IND_Monto_Adelanto_Materiales,IND_Monto_Adelanto_Directo,IND_Fecha_Adelanto_Materiales,IND_Fecha_Adelanto_Directo
2309846,OTROS,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2309846-333160-879389-2187816-169496,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2251269,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2251269-299165-891795-2194787-169532,2023,4,0.01,0.01,NORMAL,ALERTA,NORMAL,NORMAL,NORMAL,NORMAL
2251269,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2251269-299165-891795-2194787-169532,2023,7,0.04,0.04,NORMAL,ALERTA,NORMAL,NORMAL,NORMAL,NORMAL
2251269,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2251269-299165-891795-2194787-169532,2023,5,0.01,0.01,NORMAL,ALERTA,NORMAL,NORMAL,NORMAL,NORMAL
2251269,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2251269-299165-891795-2194787-169532,2023,6,0.02,0.03,NORMAL,ALERTA,NORMAL,NORMAL,NORMAL,NORMAL
2427358,SALUD,APURIMAC,GOBIERNO NACIONAL,2427358-2427358-881574-2182436-169628,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2427358,SALUD,APURIMAC,GOBIERNO NACIONAL,2427358-2427358-901959-2200762-169628,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2346750,SALUD,CAJAMARCA,GOBIERNO NACIONAL,2346750-2346750-843777-2158284-169751,2023,4,0.02,0.1,NORMAL,NORMAL,ALERTA,NORMAL,NORMAL,NORMAL
2346750,SALUD,CAJAMARCA,GOBIERNO NACIONAL,2346750-2346750-855158-2172532-169751,2023,4,0.02,0.1,NORMAL,NORMAL,ALERTA,NORMAL,NORMAL,NORMAL
2346750,SALUD,CAJAMARCA,GOBIERNO NACIONAL,2346750-2346750-843777-2158284-169751,2023,5,0.11,0.21,NORMAL,NORMAL,ALERTA,NORMAL,NORMAL,NORMAL
2346750,SALUD,CAJAMARCA,GOBIERNO NACIONAL,2346750-2346750-855158-2172532-169751,2023,5,0.11,0.21,NORMAL,NORMAL,ALERTA,NORMAL,NORMAL,NORMAL
2346750,SALUD,CAJAMARCA,GOBIERNO NACIONAL,2346750-2346750-843777-2158284-169751,2023,6,0.21,0.24,NORMAL,NORMAL,ALERTA,NORMAL,NORMAL,NORMAL
2346750,SALUD,CAJAMARCA,GOBIERNO NACIONAL,2346750-2346750-855158-2172532-169751,2023,6,0.21,0.24,NORMAL,NORMAL,ALERTA,NORMAL,NORMAL,NORMAL
2328039,DEFENSA Y SEGURIDAD NACIONAL,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2328039-308669-852688-2152982-171562,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,ALERTA,NORMAL,NORMAL
2525415,SANEAMIENTO,LIMA,GOBIERNO NACIONAL,2525415-2525415-850175-2170878-171833,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2525415,SANEAMIENTO,LIMA,GOBIERNO NACIONAL,2525415-2525415-864537-2169921-171833,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2084815,SALUD Y SANEAMIENTO,MULTIDEPARTAMENTAL,GOBIERNO LOCAL,2084815-74176-865826-2173901-174311,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2084815,SALUD Y SANEAMIENTO,MULTIDEPARTAMENTAL,GOBIERNO LOCAL,2084815-74176-920686-2200980-174311,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2555903,TRANSPORTE,UCAYALI,GOBIERNO REGIONAL,2555903-2555903-896909-2184770-176267,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2560253,SALUD,TUMBES,GOBIERNO REGIONAL,2560253-2560253-872989-2168467-176993,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2560253,SALUD,TUMBES,GOBIERNO REGIONAL,2560253-2560253-873027-2175066-176993,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2539202,SANEAMIENTO,LA LIBERTAD,GOBIERNO NACIONAL,2539202-2539202-880875-2170206-179053,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2545188,SANEAMIENTO,LAMBAYEQUE,GOBIERNO NACIONAL,2545188-2545188-881533-2170533-179056,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2542271,SANEAMIENTO,PIURA,GOBIERNO NACIONAL,2542271-2542271-881598-2170756-179057,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2542639,SANEAMIENTO,TUMBES,GOBIERNO NACIONAL,2542639-2542639-882742-2171762-179281,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2002060,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2002060-2434-702592-2064311-19777,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2055915,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2055915-51611-480274-2128869-1985,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2178454,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2178454-249565-665294-2038104-21740,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2282330,PESCA,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2282330-285705-717909-2070673-28809,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2196451,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2196451-283399-624113-2017721-29053,2023,5,0.31,0.33,NORMAL,ALERTA,NORMAL,NORMAL,NORMAL,NORMAL
2196451,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2196451-283399-688311-2044722-29053,2023,5,0.31,0.33,NORMAL,ALERTA,ALERTA,NORMAL,NORMAL,NORMAL
2196451,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2196451-283399-624113-2017721-29053,2023,1,0.26,0.32,NORMAL,ALERTA,NORMAL,NORMAL,NORMAL,NORMAL
2196451,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2196451-283399-688311-2044722-29053,2023,1,0.26,0.32,NORMAL,ALERTA,ALERTA,NORMAL,NORMAL,NORMAL
2196451,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2196451-283399-624113-2017721-29053,2023,2,0.31,0.33,NORMAL,ALERTA,NORMAL,NORMAL,NORMAL,NORMAL
2196451,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2196451-283399-688311-2044722-29053,2023,2,0.31,0.33,NORMAL,ALERTA,ALERTA,NORMAL,NORMAL,NORMAL
2196451,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2196451-283399-624113-2017721-29053,2023,4,0.31,0.33,NORMAL,ALERTA,NORMAL,NORMAL,NORMAL,NORMAL
2196451,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2196451-283399-688311-2044722-29053,2023,4,0.31,0.33,NORMAL,ALERTA,ALERTA,NORMAL,NORMAL,NORMAL
2196451,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2196451-283399-624113-2017721-29053,2023,3,0.31,0.33,NORMAL,ALERTA,NORMAL,NORMAL,NORMAL,NORMAL
2196451,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2196451-283399-688311-2044722-29053,2023,3,0.31,0.33,NORMAL,ALERTA,ALERTA,NORMAL,NORMAL,NORMAL
2196451,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2196451-283399-624113-2017721-29053,2023,7,0.36,0.33,NORMAL,ALERTA,NORMAL,NORMAL,NORMAL,NORMAL
2196451,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2196451-283399-688311-2044722-29053,2023,7,0.36,0.33,NORMAL,ALERTA,ALERTA,NORMAL,NORMAL,NORMAL
2196451,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2196451-283399-624113-2017721-29053,2023,6,0.3,0.33,NORMAL,ALERTA,NORMAL,NORMAL,NORMAL,NORMAL
2196451,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2196451-283399-688311-2044722-29053,2023,6,0.3,0.33,NORMAL,ALERTA,ALERTA,NORMAL,NORMAL,NORMAL
2228738,DEFENSA Y SEGURIDAD NACIONAL,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2228738-1909-575707-2137526-29998,NULL,NULL,0,0,NORMAL,NORMAL,ALERTA,NORMAL,NORMAL,NORMAL
2164051,OTROS,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2164051-184530-709234-2059440-31212,NULL,NULL,0,0,NORMAL,NORMAL,ALERTA,NORMAL,NORMAL,NORMAL
2148795,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2148795-104575-661402-2029879-3165,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2233735,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2233735-136200-849659-2158846-32774,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,ALERTA
2233735,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2233735-136200-899929-2188756-32774,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,ALERTA,NORMAL,ALERTA
2110320,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2110320-3373-711711-2074748-33358,NULL,NULL,0,0,NORMAL,NORMAL,ALERTA,NORMAL,NORMAL,NORMAL
2195373,OTROS,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2195373-290489-650901-2060462-33536,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2195373,OTROS,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2195373-290489-717677-2071371-33536,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2195373,OTROS,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2195373-290489-830070-2142572-33536,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2078482,SALUD Y SANEAMIENTO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2078482-65891-770982-2103149-33681,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2130855,OTROS,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2130855-133630-573956-2018271-33900,NULL,NULL,0,0,NORMAL,NORMAL,ALERTA,NORMAL,NORMAL,NORMAL
2234996,AGRARIA,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2234996-260577-671999-2023243-36858,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2251269,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2251269-299165-843857-2170867-39565,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2318537,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2318537-185240-689283-2038940-41505,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2318537,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2318537-185240-731927-2084705-41505,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2188537,AGRARIA,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2188537-274830-920010-2201544-43380,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2029683,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2029683-3527-639021-2017003-43642,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2029683,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2029683-3527-659859-2026271-43642,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2015918,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2015918-1249-721938-2074791-45660,NULL,NULL,0,0,NORMAL,ALERTA,NORMAL,NORMAL,NORMAL,NORMAL
2282760,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2282760-172973-688300-2045681-47658,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2489058,TRANSPORTE,LORETO,GOBIERNO REGIONAL,2489058-2489058-891853-2187416-500659,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2489058,TRANSPORTE,LORETO,GOBIERNO REGIONAL,2489058-2489058-894077-2187247-500659,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2525722,SALUD,LIMA,GOBIERNO NACIONAL,2525722-2525722-907015-2199913-502191,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2506092,ORDEN PÚBLICO Y SEGURIDAD,LIMA,GOBIERNO NACIONAL,2506092-2506092-933575-2201164-505383,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2527677,ORDEN PÚBLICO Y SEGURIDAD,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2527677-2527677-933478-2201070-505394,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2305241,OTROS,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2305241-177553-686451-2070820-51734,2023,3,1,0.96,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2305241,OTROS,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2305241-177553-686493-2087875-51734,2023,3,1,0.96,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2305241,OTROS,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2305241-177553-686451-2070820-51734,2023,2,1,0.96,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2305241,OTROS,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2305241-177553-686493-2087875-51734,2023,2,1,0.96,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2305241,OTROS,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2305241-177553-686451-2070820-51734,2023,6,1,0.96,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2305241,OTROS,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2305241-177553-686493-2087875-51734,2023,6,1,0.96,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2305241,OTROS,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2305241-177553-686451-2070820-51734,2023,4,1,0.96,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2305241,OTROS,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2305241-177553-686493-2087875-51734,2023,4,1,0.96,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2305241,OTROS,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2305241-177553-686451-2070820-51734,2023,5,1,0.96,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2305241,OTROS,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2305241-177553-686493-2087875-51734,2023,5,1,0.96,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2305241,OTROS,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2305241-177553-686451-2070820-51734,2023,8,1,0.96,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2305241,OTROS,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2305241-177553-686493-2087875-51734,2023,8,1,0.96,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2305241,OTROS,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2305241-177553-686451-2070820-51734,2023,7,1,0.96,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2305241,OTROS,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2305241-177553-686493-2087875-51734,2023,7,1,0.96,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2305241,OTROS,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2305241-177553-686451-2070820-51734,2023,1,0.99,0.94,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2305241,OTROS,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2305241-177553-686493-2087875-51734,2023,1,0.99,0.94,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2186942,COMUNICACIONES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2186942-276849-656386-2014296-52010,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,ALERTA,NORMAL,ALERTA
2311841,OTROS,MULTIDEPARTAMENTAL,GOBIERNO LOCAL,2311841-128903-654886-2079561-58678,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2194709,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2194709-231989-645029-2000154-59304,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2263613,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2263613-315331-654206-2008578-59593,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2166858,AGRARIA,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2166858-10703-786923-2119129-61095,2023,4,0.93,0.89,NORMAL,NORMAL,ALERTA,NORMAL,NORMAL,NORMAL
2166858,AGRARIA,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2166858-10703-786923-2119129-61095,2023,3,0.93,0.89,NORMAL,NORMAL,ALERTA,NORMAL,NORMAL,NORMAL
2166858,AGRARIA,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2166858-10703-786923-2119129-61095,2023,5,0.93,0.89,NORMAL,NORMAL,ALERTA,NORMAL,NORMAL,NORMAL
2166858,AGRARIA,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2166858-10703-786923-2119129-61095,2023,6,0.93,0.89,NORMAL,NORMAL,ALERTA,NORMAL,NORMAL,NORMAL
2166858,AGRARIA,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2166858-10703-786923-2119129-61095,2023,2,0.93,0.89,NORMAL,NORMAL,ALERTA,NORMAL,NORMAL,NORMAL
2166858,AGRARIA,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2166858-10703-786923-2119129-61095,2023,8,0.93,0.84,NORMAL,NORMAL,ALERTA,NORMAL,NORMAL,NORMAL
2166858,AGRARIA,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2166858-10703-786923-2119129-61095,2023,7,0.93,0.89,NORMAL,NORMAL,ALERTA,NORMAL,NORMAL,NORMAL
2166858,AGRARIA,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2166858-10703-786923-2119129-61095,2023,1,0.93,0.89,NORMAL,NORMAL,ALERTA,NORMAL,NORMAL,NORMAL
2281442,OTROS,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2281442-324555-911561-2199221-61561,2023,3,1,0.19,NORMAL,NORMAL,ALERTA,NORMAL,NORMAL,NORMAL
2281442,OTROS,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2281442-324555-911561-2199221-61561,2023,4,1,0.19,NORMAL,NORMAL,ALERTA,NORMAL,NORMAL,NORMAL
2281442,OTROS,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2281442-324555-911561-2199221-61561,2023,5,1,0.19,NORMAL,NORMAL,ALERTA,NORMAL,NORMAL,NORMAL
2281442,OTROS,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2281442-324555-911561-2199221-61561,2023,1,1,0.19,NORMAL,NORMAL,ALERTA,NORMAL,NORMAL,NORMAL
2281442,OTROS,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2281442-324555-911561-2199221-61561,2023,2,1,0.19,NORMAL,NORMAL,ALERTA,NORMAL,NORMAL,NORMAL
2281442,OTROS,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2281442-324555-911561-2199221-61561,2023,7,1,0.19,NORMAL,NORMAL,ALERTA,NORMAL,NORMAL,NORMAL
2193999,AGRARIA,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2193999-202849-850228-2150802-64289,NULL,NULL,0,0,NORMAL,NORMAL,ALERTA,NORMAL,NORMAL,NORMAL
2233862,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2233862-246218-385171-2174502-64412,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
2157301,SALUD Y SANEAMIENTO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2157301-95555-621192-2012416-66057,NULL,NULL,0,0,NORMAL,NORMAL,NORMAL,ALERTA,NORMAL,ALERTA
2300078,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2300078-322746-600372-2012884-69352,2023,6,0.77,0.77,NORMAL,NORMAL,NORMAL,ALERTA,NORMAL,ALERTA
2300078,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2300078-322746-600372-2012884-69352,2023,5,0.75,0.75,NORMAL,NORMAL,NORMAL,ALERTA,NORMAL,ALERTA
2300078,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2300078-322746-600372-2012884-69352,2023,1,0.71,0.71,NORMAL,NORMAL,NORMAL,ALERTA,NORMAL,ALERTA
2300078,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2300078-322746-600372-2012884-69352,2023,4,1,0.74,NORMAL,NORMAL,NORMAL,ALERTA,NORMAL,ALERTA
2300078,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2300078-322746-600372-2012884-69352,2023,2,0.72,0.72,NORMAL,NORMAL,NORMAL,ALERTA,NORMAL,ALERTA
2300078,TRABAJO,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2300078-322746-600372-2012884-69352,2023,3,0.73,0.72,NORMAL,NORMAL,NORMAL,ALERTA,NORMAL,ALERTA
2077939,AGRARIA,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2077939-43531-811740-2121350-69425,2023,6,0.24,0.24,NORMAL,NORMAL,ALERTA,NORMAL,NORMAL,NORMAL
2077939,AGRARIA,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2077939-43531-811740-2121350-69425,2023,5,0.24,0.24,NORMAL,NORMAL,ALERTA,NORMAL,NORMAL,NORMAL
2077939,AGRARIA,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2077939-43531-811740-2121350-69425,2023,8,0.27,0.24,NORMAL,NORMAL,ALERTA,NORMAL,NORMAL,NORMAL
2077939,AGRARIA,MULTIDEPARTAMENTAL,GOBIERNO REGIONAL,2077939-43531-811740-2121350-69425,2023,7,0.25,0.24,NORMAL,NORMAL,ALERTA,NORMAL,NORMAL,NORMAL
2177209,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2177209-9615-654568-2006761-72873,2023,7,1,0.56,NORMAL,NORMAL,NORMAL,ALERTA,NORMAL,ALERTA
2177209,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2177209-9615-656141-2008059-72873,2023,7,1,0.56,NORMAL,NORMAL,NORMAL,ALERTA,NORMAL,ALERTA
2177209,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2177209-9615-654568-2006761-72873,2023,1,0.52,0.52,NORMAL,NORMAL,NORMAL,ALERTA,NORMAL,ALERTA
2177209,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2177209-9615-656141-2008059-72873,2023,1,0.52,0.52,NORMAL,NORMAL,NORMAL,ALERTA,NORMAL,ALERTA
2177209,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2177209-9615-654568-2006761-72873,2023,2,0.54,0.53,NORMAL,NORMAL,NORMAL,ALERTA,NORMAL,ALERTA
2177209,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2177209-9615-656141-2008059-72873,2023,2,0.54,0.53,NORMAL,NORMAL,NORMAL,ALERTA,NORMAL,ALERTA
2177209,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2177209-9615-654568-2006761-72873,2023,4,0.55,0.54,NORMAL,NORMAL,NORMAL,ALERTA,NORMAL,ALERTA
2177209,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2177209-9615-656141-2008059-72873,2023,4,0.55,0.54,NORMAL,NORMAL,NORMAL,ALERTA,NORMAL,ALERTA
2177209,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2177209-9615-654568-2006761-72873,2023,6,1,0.55,NORMAL,NORMAL,NORMAL,ALERTA,NORMAL,ALERTA
2177209,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2177209-9615-656141-2008059-72873,2023,6,1,0.55,NORMAL,NORMAL,NORMAL,ALERTA,NORMAL,ALERTA
2177209,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2177209-9615-654568-2006761-72873,2023,5,0.58,0.54,NORMAL,NORMAL,NORMAL,ALERTA,NORMAL,ALERTA
2177209,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2177209-9615-656141-2008059-72873,2023,5,0.58,0.54,NORMAL,NORMAL,NORMAL,ALERTA,NORMAL,ALERTA
2177209,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2177209-9615-654568-2006761-72873,2023,3,1,0.54,NORMAL,NORMAL,NORMAL,ALERTA,NORMAL,ALERTA
