CODIGO_UNICO,SECTOR,DEPARTAMENTO,NIVEL_GOBIERNO,IDENTIFICADOR_OBRA,PROCESO,OBJETO_PROCESO,CODIGO_OBRA,NOMBREOBRA,METODO_CONTRATACION,TIEMPO_ABSOLUCION_CONSULTAS,TIEMPO_PRESENTACION_OFERTAS,CODIGO_RUC_GANADOR,RAZON_SOCIAL,CONVOCATORIA_PROCESO_GANADO,TotalProcesosParticipantes,CODIGO_CONTRATO,NUMERO_CONTRATO,CODIGO_RUC_PARTICIPANTE,NOMBRE_PARTICIPANTE
2487020,AGROPECUARIA,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2487020-2487020-707056-2061035-129393,1,Consultoría de Obra,129393,Mejoramiento y ampliacion del servicio de agua para riego del Sistema de Riego Yanapujio-Valle de Tambo en los distritos de Ichuña y Ubinas de la provincia de General Sanchez Cerro del departamento de Moquegua y la provincia de Islay del departamento de Arequipa Codigo Unico de Inversion CUI N 2487020,Concurso Público,0,0,20139424710,DOHWA ENGINEERING CO. LTD. SUCURSAL DEL PERU(*),707056,25,2061035,CONTRATO N° 08-2021-MIDAGRI-PSI,20600366948,DOHWA ENGINEERING CO. LTD. SUCURSAL DEL PERU(*)
2487020,AGROPECUARIA,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2487020-2487020-707056-2061035-129393,1,Consultoría de Obra,129393,Mejoramiento y ampliacion del servicio de agua para riego del Sistema de Riego Yanapujio-Valle de Tambo en los distritos de Ichuña y Ubinas de la provincia de General Sanchez Cerro del departamento de Moquegua y la provincia de Islay del departamento de Arequipa Codigo Unico de Inversion CUI N 2487020,Concurso Público,0,0,20139424710,CONSORCIO CONSULTOR YANAPUJIO,707056,25,2061035,CONTRATO N° 08-2021-MIDAGRI-PSI,20601137624,CONSORCIO CONSULTOR YANAPUJIO
2489058,TRANSPORTE,LORETO,GOBIERNO REGIONAL,2489058-2489058-891853-2187416-500659,1,Consultoría de Obra,500659,MEJORAMIENTO Y AMPLIACIÓN DE LA INFRAESTRUCTURA VIAL DE LA AVENIDA ABELARDO QUIÑONES EN LOS DISTRITOS DE BELÉN Y SAN JUAN BAUTISTA DE LA PROVINCIA DE MAYNAS - DEPARTAMENTO DE LORETO,Concurso Público,0,0,10408417479,CONSULTORES ASOCIADOS DEL ORIENTE,891853,108,2187416,25-2023-GRL-OPIPP-DE,10001046191,CONSULTORES ASOCIADOS DEL ORIENTE
2489058,TRANSPORTE,LORETO,GOBIERNO REGIONAL,2489058-2489058-891853-2187416-500659,1,Consultoría de Obra,500659,MEJORAMIENTO Y AMPLIACIÓN DE LA INFRAESTRUCTURA VIAL DE LA AVENIDA ABELARDO QUIÑONES EN LOS DISTRITOS DE BELÉN Y SAN JUAN BAUTISTA DE LA PROVINCIA DE MAYNAS - DEPARTAMENTO DE LORETO,Concurso Público,0,0,10413692682,CONSULTORES ASOCIADOS DEL ORIENTE,891853,55,2187416,25-2023-GRL-OPIPP-DE,10001046191,CONSULTORES ASOCIADOS DEL ORIENTE
2489058,TRANSPORTE,LORETO,GOBIERNO REGIONAL,2489058-2489058-891853-2187416-500659,1,Consultoría de Obra,500659,MEJORAMIENTO Y AMPLIACIÓN DE LA INFRAESTRUCTURA VIAL DE LA AVENIDA ABELARDO QUIÑONES EN LOS DISTRITOS DE BELÉN Y SAN JUAN BAUTISTA DE LA PROVINCIA DE MAYNAS - DEPARTAMENTO DE LORETO,Concurso Público,0,0,10001046191,CONSULTORES ASOCIADOS DEL ORIENTE,891853,67,2187416,25-2023-GRL-OPIPP-DE,10001046191,CONSULTORES ASOCIADOS DEL ORIENTE
2489058,TRANSPORTE,LORETO,GOBIERNO REGIONAL,2489058-2489058-891853-2187416-500659,1,Consultoría de Obra,500659,MEJORAMIENTO Y AMPLIACIÓN DE LA INFRAESTRUCTURA VIAL DE LA AVENIDA ABELARDO QUIÑONES EN LOS DISTRITOS DE BELÉN Y SAN JUAN BAUTISTA DE LA PROVINCIA DE MAYNAS - DEPARTAMENTO DE LORETO,Concurso Público,0,0,10099284680,CONSULTORES ASOCIADOS DEL ORIENTE,891853,54,2187416,25-2023-GRL-OPIPP-DE,10001046191,CONSULTORES ASOCIADOS DEL ORIENTE
2489058,TRANSPORTE,LORETO,GOBIERNO REGIONAL,2489058-2489058-891853-2187416-500659,1,Consultoría de Obra,500659,MEJORAMIENTO Y AMPLIACIÓN DE LA INFRAESTRUCTURA VIAL DE LA AVENIDA ABELARDO QUIÑONES EN LOS DISTRITOS DE BELÉN Y SAN JUAN BAUTISTA DE LA PROVINCIA DE MAYNAS - DEPARTAMENTO DE LORETO,Concurso Público,0,0,10182053321,CONSULTORES ASOCIADOS DEL ORIENTE,891853,122,2187416,25-2023-GRL-OPIPP-DE,10001046191,CONSULTORES ASOCIADOS DEL ORIENTE
2489058,TRANSPORTE,LORETO,GOBIERNO REGIONAL,2489058-2489058-891853-2187416-500659,1,Consultoría de Obra,500659,MEJORAMIENTO Y AMPLIACIÓN DE LA INFRAESTRUCTURA VIAL DE LA AVENIDA ABELARDO QUIÑONES EN LOS DISTRITOS DE BELÉN Y SAN JUAN BAUTISTA DE LA PROVINCIA DE MAYNAS - DEPARTAMENTO DE LORETO,Concurso Público,0,0,10408417479,CONSULTORES ASOCIADOS DEL ORIENTE,891853,108,2187416,25-2023-GRL-OPIPP-DE,10099284680,CONSULTORES ASOCIADOS DEL ORIENTE
2489058,TRANSPORTE,LORETO,GOBIERNO REGIONAL,2489058-2489058-891853-2187416-500659,1,Consultoría de Obra,500659,MEJORAMIENTO Y AMPLIACIÓN DE LA INFRAESTRUCTURA VIAL DE LA AVENIDA ABELARDO QUIÑONES EN LOS DISTRITOS DE BELÉN Y SAN JUAN BAUTISTA DE LA PROVINCIA DE MAYNAS - DEPARTAMENTO DE LORETO,Concurso Público,0,0,10413692682,CONSULTORES ASOCIADOS DEL ORIENTE,891853,55,2187416,25-2023-GRL-OPIPP-DE,10099284680,CONSULTORES ASOCIADOS DEL ORIENTE
2489058,TRANSPORTE,LORETO,GOBIERNO REGIONAL,2489058-2489058-891853-2187416-500659,1,Consultoría de Obra,500659,MEJORAMIENTO Y AMPLIACIÓN DE LA INFRAESTRUCTURA VIAL DE LA AVENIDA ABELARDO QUIÑONES EN LOS DISTRITOS DE BELÉN Y SAN JUAN BAUTISTA DE LA PROVINCIA DE MAYNAS - DEPARTAMENTO DE LORETO,Concurso Público,0,0,10001046191,CONSULTORES ASOCIADOS DEL ORIENTE,891853,67,2187416,25-2023-GRL-OPIPP-DE,10099284680,CONSULTORES ASOCIADOS DEL ORIENTE
2489058,TRANSPORTE,LORETO,GOBIERNO REGIONAL,2489058-2489058-891853-2187416-500659,1,Consultoría de Obra,500659,MEJORAMIENTO Y AMPLIACIÓN DE LA INFRAESTRUCTURA VIAL DE LA AVENIDA ABELARDO QUIÑONES EN LOS DISTRITOS DE BELÉN Y SAN JUAN BAUTISTA DE LA PROVINCIA DE MAYNAS - DEPARTAMENTO DE LORETO,Concurso Público,0,0,10099284680,CONSULTORES ASOCIADOS DEL ORIENTE,891853,54,2187416,25-2023-GRL-OPIPP-DE,10099284680,CONSULTORES ASOCIADOS DEL ORIENTE
2489058,TRANSPORTE,LORETO,GOBIERNO REGIONAL,2489058-2489058-891853-2187416-500659,1,Consultoría de Obra,500659,MEJORAMIENTO Y AMPLIACIÓN DE LA INFRAESTRUCTURA VIAL DE LA AVENIDA ABELARDO QUIÑONES EN LOS DISTRITOS DE BELÉN Y SAN JUAN BAUTISTA DE LA PROVINCIA DE MAYNAS - DEPARTAMENTO DE LORETO,Concurso Público,0,0,10182053321,CONSULTORES ASOCIADOS DEL ORIENTE,891853,122,2187416,25-2023-GRL-OPIPP-DE,10099284680,CONSULTORES ASOCIADOS DEL ORIENTE
2489058,TRANSPORTE,LORETO,GOBIERNO REGIONAL,2489058-2489058-891853-2187416-500659,1,Consultoría de Obra,500659,MEJORAMIENTO Y AMPLIACIÓN DE LA INFRAESTRUCTURA VIAL DE LA AVENIDA ABELARDO QUIÑONES EN LOS DISTRITOS DE BELÉN Y SAN JUAN BAUTISTA DE LA PROVINCIA DE MAYNAS - DEPARTAMENTO DE LORETO,Concurso Público,0,0,10408417479,RAFAEL LEAN FERNANDO(*),891853,108,2187416,25-2023-GRL-OPIPP-DE,10182053321,RAFAEL LEAN FERNANDO(*)
2489058,TRANSPORTE,LORETO,GOBIERNO REGIONAL,2489058-2489058-891853-2187416-500659,1,Consultoría de Obra,500659,MEJORAMIENTO Y AMPLIACIÓN DE LA INFRAESTRUCTURA VIAL DE LA AVENIDA ABELARDO QUIÑONES EN LOS DISTRITOS DE BELÉN Y SAN JUAN BAUTISTA DE LA PROVINCIA DE MAYNAS - DEPARTAMENTO DE LORETO,Concurso Público,0,0,10413692682,RAFAEL LEAN FERNANDO(*),891853,55,2187416,25-2023-GRL-OPIPP-DE,10182053321,RAFAEL LEAN FERNANDO(*)
2489058,TRANSPORTE,LORETO,GOBIERNO REGIONAL,2489058-2489058-891853-2187416-500659,1,Consultoría de Obra,500659,MEJORAMIENTO Y AMPLIACIÓN DE LA INFRAESTRUCTURA VIAL DE LA AVENIDA ABELARDO QUIÑONES EN LOS DISTRITOS DE BELÉN Y SAN JUAN BAUTISTA DE LA PROVINCIA DE MAYNAS - DEPARTAMENTO DE LORETO,Concurso Público,0,0,10001046191,RAFAEL LEAN FERNANDO(*),891853,67,2187416,25-2023-GRL-OPIPP-DE,10182053321,RAFAEL LEAN FERNANDO(*)
2489058,TRANSPORTE,LORETO,GOBIERNO REGIONAL,2489058-2489058-891853-2187416-500659,1,Consultoría de Obra,500659,MEJORAMIENTO Y AMPLIACIÓN DE LA INFRAESTRUCTURA VIAL DE LA AVENIDA ABELARDO QUIÑONES EN LOS DISTRITOS DE BELÉN Y SAN JUAN BAUTISTA DE LA PROVINCIA DE MAYNAS - DEPARTAMENTO DE LORETO,Concurso Público,0,0,10099284680,RAFAEL LEAN FERNANDO(*),891853,54,2187416,25-2023-GRL-OPIPP-DE,10182053321,RAFAEL LEAN FERNANDO(*)
2489058,TRANSPORTE,LORETO,GOBIERNO REGIONAL,2489058-2489058-891853-2187416-500659,1,Consultoría de Obra,500659,MEJORAMIENTO Y AMPLIACIÓN DE LA INFRAESTRUCTURA VIAL DE LA AVENIDA ABELARDO QUIÑONES EN LOS DISTRITOS DE BELÉN Y SAN JUAN BAUTISTA DE LA PROVINCIA DE MAYNAS - DEPARTAMENTO DE LORETO,Concurso Público,0,0,10182053321,RAFAEL LEAN FERNANDO(*),891853,122,2187416,25-2023-GRL-OPIPP-DE,10182053321,RAFAEL LEAN FERNANDO(*)
2489058,TRANSPORTE,LORETO,GOBIERNO REGIONAL,2489058-2489058-891853-2187416-500659,1,Consultoría de Obra,500659,MEJORAMIENTO Y AMPLIACIÓN DE LA INFRAESTRUCTURA VIAL DE LA AVENIDA ABELARDO QUIÑONES EN LOS DISTRITOS DE BELÉN Y SAN JUAN BAUTISTA DE LA PROVINCIA DE MAYNAS - DEPARTAMENTO DE LORETO,Concurso Público,0,0,10408417479,CONSULTORES ASOCIADOS DEL ORIENTE,891853,108,2187416,25-2023-GRL-OPIPP-DE,10408417479,CONSULTORES ASOCIADOS DEL ORIENTE
2489058,TRANSPORTE,LORETO,GOBIERNO REGIONAL,2489058-2489058-891853-2187416-500659,1,Consultoría de Obra,500659,MEJORAMIENTO Y AMPLIACIÓN DE LA INFRAESTRUCTURA VIAL DE LA AVENIDA ABELARDO QUIÑONES EN LOS DISTRITOS DE BELÉN Y SAN JUAN BAUTISTA DE LA PROVINCIA DE MAYNAS - DEPARTAMENTO DE LORETO,Concurso Público,0,0,10413692682,CONSULTORES ASOCIADOS DEL ORIENTE,891853,55,2187416,25-2023-GRL-OPIPP-DE,10408417479,CONSULTORES ASOCIADOS DEL ORIENTE
2489058,TRANSPORTE,LORETO,GOBIERNO REGIONAL,2489058-2489058-891853-2187416-500659,1,Consultoría de Obra,500659,MEJORAMIENTO Y AMPLIACIÓN DE LA INFRAESTRUCTURA VIAL DE LA AVENIDA ABELARDO QUIÑONES EN LOS DISTRITOS DE BELÉN Y SAN JUAN BAUTISTA DE LA PROVINCIA DE MAYNAS - DEPARTAMENTO DE LORETO,Concurso Público,0,0,10001046191,CONSULTORES ASOCIADOS DEL ORIENTE,891853,67,2187416,25-2023-GRL-OPIPP-DE,10408417479,CONSULTORES ASOCIADOS DEL ORIENTE
2489058,TRANSPORTE,LORETO,GOBIERNO REGIONAL,2489058-2489058-891853-2187416-500659,1,Consultoría de Obra,500659,MEJORAMIENTO Y AMPLIACIÓN DE LA INFRAESTRUCTURA VIAL DE LA AVENIDA ABELARDO QUIÑONES EN LOS DISTRITOS DE BELÉN Y SAN JUAN BAUTISTA DE LA PROVINCIA DE MAYNAS - DEPARTAMENTO DE LORETO,Concurso Público,0,0,10099284680,CONSULTORES ASOCIADOS DEL ORIENTE,891853,54,2187416,25-2023-GRL-OPIPP-DE,10408417479,CONSULTORES ASOCIADOS DEL ORIENTE
2489058,TRANSPORTE,LORETO,GOBIERNO REGIONAL,2489058-2489058-891853-2187416-500659,1,Consultoría de Obra,500659,MEJORAMIENTO Y AMPLIACIÓN DE LA INFRAESTRUCTURA VIAL DE LA AVENIDA ABELARDO QUIÑONES EN LOS DISTRITOS DE BELÉN Y SAN JUAN BAUTISTA DE LA PROVINCIA DE MAYNAS - DEPARTAMENTO DE LORETO,Concurso Público,0,0,10182053321,CONSULTORES ASOCIADOS DEL ORIENTE,891853,122,2187416,25-2023-GRL-OPIPP-DE,10408417479,CONSULTORES ASOCIADOS DEL ORIENTE
2489058,TRANSPORTE,LORETO,GOBIERNO REGIONAL,2489058-2489058-891853-2187416-500659,1,Consultoría de Obra,500659,MEJORAMIENTO Y AMPLIACIÓN DE LA INFRAESTRUCTURA VIAL DE LA AVENIDA ABELARDO QUIÑONES EN LOS DISTRITOS DE BELÉN Y SAN JUAN BAUTISTA DE LA PROVINCIA DE MAYNAS - DEPARTAMENTO DE LORETO,Concurso Público,0,0,10408417479,CONSULTORES ASOCIADOS DEL ORIENTE,891853,108,2187416,25-2023-GRL-OPIPP-DE,10413692682,CONSULTORES ASOCIADOS DEL ORIENTE
2489058,TRANSPORTE,LORETO,GOBIERNO REGIONAL,2489058-2489058-891853-2187416-500659,1,Consultoría de Obra,500659,MEJORAMIENTO Y AMPLIACIÓN DE LA INFRAESTRUCTURA VIAL DE LA AVENIDA ABELARDO QUIÑONES EN LOS DISTRITOS DE BELÉN Y SAN JUAN BAUTISTA DE LA PROVINCIA DE MAYNAS - DEPARTAMENTO DE LORETO,Concurso Público,0,0,10413692682,CONSULTORES ASOCIADOS DEL ORIENTE,891853,55,2187416,25-2023-GRL-OPIPP-DE,10413692682,CONSULTORES ASOCIADOS DEL ORIENTE
2489058,TRANSPORTE,LORETO,GOBIERNO REGIONAL,2489058-2489058-891853-2187416-500659,1,Consultoría de Obra,500659,MEJORAMIENTO Y AMPLIACIÓN DE LA INFRAESTRUCTURA VIAL DE LA AVENIDA ABELARDO QUIÑONES EN LOS DISTRITOS DE BELÉN Y SAN JUAN BAUTISTA DE LA PROVINCIA DE MAYNAS - DEPARTAMENTO DE LORETO,Concurso Público,0,0,10001046191,CONSULTORES ASOCIADOS DEL ORIENTE,891853,67,2187416,25-2023-GRL-OPIPP-DE,10413692682,CONSULTORES ASOCIADOS DEL ORIENTE
2489058,TRANSPORTE,LORETO,GOBIERNO REGIONAL,2489058-2489058-891853-2187416-500659,1,Consultoría de Obra,500659,MEJORAMIENTO Y AMPLIACIÓN DE LA INFRAESTRUCTURA VIAL DE LA AVENIDA ABELARDO QUIÑONES EN LOS DISTRITOS DE BELÉN Y SAN JUAN BAUTISTA DE LA PROVINCIA DE MAYNAS - DEPARTAMENTO DE LORETO,Concurso Público,0,0,10099284680,CONSULTORES ASOCIADOS DEL ORIENTE,891853,54,2187416,25-2023-GRL-OPIPP-DE,10413692682,CONSULTORES ASOCIADOS DEL ORIENTE
2489058,TRANSPORTE,LORETO,GOBIERNO REGIONAL,2489058-2489058-891853-2187416-500659,1,Consultoría de Obra,500659,MEJORAMIENTO Y AMPLIACIÓN DE LA INFRAESTRUCTURA VIAL DE LA AVENIDA ABELARDO QUIÑONES EN LOS DISTRITOS DE BELÉN Y SAN JUAN BAUTISTA DE LA PROVINCIA DE MAYNAS - DEPARTAMENTO DE LORETO,Concurso Público,0,0,10182053321,CONSULTORES ASOCIADOS DEL ORIENTE,891853,122,2187416,25-2023-GRL-OPIPP-DE,10413692682,CONSULTORES ASOCIADOS DEL ORIENTE
2489058,TRANSPORTE,LORETO,GOBIERNO REGIONAL,2489058-2489058-891853-2187416-500659,1,Consultoría de Obra,500659,MEJORAMIENTO Y AMPLIACIÓN DE LA INFRAESTRUCTURA VIAL DE LA AVENIDA ABELARDO QUIÑONES EN LOS DISTRITOS DE BELÉN Y SAN JUAN BAUTISTA DE LA PROVINCIA DE MAYNAS - DEPARTAMENTO DE LORETO,Concurso Público,0,0,10408417479,CUMBRA INGENIERIA S.A.,891853,108,2187416,25-2023-GRL-OPIPP-DE,20100356270,CUMBRA INGENIERIA S.A.
2489058,TRANSPORTE,LORETO,GOBIERNO REGIONAL,2489058-2489058-891853-2187416-500659,1,Consultoría de Obra,500659,MEJORAMIENTO Y AMPLIACIÓN DE LA INFRAESTRUCTURA VIAL DE LA AVENIDA ABELARDO QUIÑONES EN LOS DISTRITOS DE BELÉN Y SAN JUAN BAUTISTA DE LA PROVINCIA DE MAYNAS - DEPARTAMENTO DE LORETO,Concurso Público,0,0,10413692682,CUMBRA INGENIERIA S.A.,891853,55,2187416,25-2023-GRL-OPIPP-DE,20100356270,CUMBRA INGENIERIA S.A.
2489058,TRANSPORTE,LORETO,GOBIERNO REGIONAL,2489058-2489058-891853-2187416-500659,1,Consultoría de Obra,500659,MEJORAMIENTO Y AMPLIACIÓN DE LA INFRAESTRUCTURA VIAL DE LA AVENIDA ABELARDO QUIÑONES EN LOS DISTRITOS DE BELÉN Y SAN JUAN BAUTISTA DE LA PROVINCIA DE MAYNAS - DEPARTAMENTO DE LORETO,Concurso Público,0,0,10001046191,CUMBRA INGENIERIA S.A.,891853,67,2187416,25-2023-GRL-OPIPP-DE,20100356270,CUMBRA INGENIERIA S.A.
2489058,TRANSPORTE,LORETO,GOBIERNO REGIONAL,2489058-2489058-891853-2187416-500659,1,Consultoría de Obra,500659,MEJORAMIENTO Y AMPLIACIÓN DE LA INFRAESTRUCTURA VIAL DE LA AVENIDA ABELARDO QUIÑONES EN LOS DISTRITOS DE BELÉN Y SAN JUAN BAUTISTA DE LA PROVINCIA DE MAYNAS - DEPARTAMENTO DE LORETO,Concurso Público,0,0,10099284680,CUMBRA INGENIERIA S.A.,891853,54,2187416,25-2023-GRL-OPIPP-DE,20100356270,CUMBRA INGENIERIA S.A.
2489058,TRANSPORTE,LORETO,GOBIERNO REGIONAL,2489058-2489058-891853-2187416-500659,1,Consultoría de Obra,500659,MEJORAMIENTO Y AMPLIACIÓN DE LA INFRAESTRUCTURA VIAL DE LA AVENIDA ABELARDO QUIÑONES EN LOS DISTRITOS DE BELÉN Y SAN JUAN BAUTISTA DE LA PROVINCIA DE MAYNAS - DEPARTAMENTO DE LORETO,Concurso Público,0,0,10182053321,CUMBRA INGENIERIA S.A.,891853,122,2187416,25-2023-GRL-OPIPP-DE,20100356270,CUMBRA INGENIERIA S.A.
2489058,TRANSPORTE,LORETO,GOBIERNO REGIONAL,2489058-2489058-891853-2187416-500659,1,Consultoría de Obra,500659,MEJORAMIENTO Y AMPLIACIÓN DE LA INFRAESTRUCTURA VIAL DE LA AVENIDA ABELARDO QUIÑONES EN LOS DISTRITOS DE BELÉN Y SAN JUAN BAUTISTA DE LA PROVINCIA DE MAYNAS - DEPARTAMENTO DE LORETO,Concurso Público,0,0,10408417479,CONSULTORA GAV SOCIEDAD ANONIMA CERRADA(*),891853,108,2187416,25-2023-GRL-OPIPP-DE,20602111041,CONSULTORA GAV SOCIEDAD ANONIMA CERRADA(*)
2489058,TRANSPORTE,LORETO,GOBIERNO REGIONAL,2489058-2489058-891853-2187416-500659,1,Consultoría de Obra,500659,MEJORAMIENTO Y AMPLIACIÓN DE LA INFRAESTRUCTURA VIAL DE LA AVENIDA ABELARDO QUIÑONES EN LOS DISTRITOS DE BELÉN Y SAN JUAN BAUTISTA DE LA PROVINCIA DE MAYNAS - DEPARTAMENTO DE LORETO,Concurso Público,0,0,10413692682,CONSULTORA GAV SOCIEDAD ANONIMA CERRADA(*),891853,55,2187416,25-2023-GRL-OPIPP-DE,20602111041,CONSULTORA GAV SOCIEDAD ANONIMA CERRADA(*)
2489058,TRANSPORTE,LORETO,GOBIERNO REGIONAL,2489058-2489058-891853-2187416-500659,1,Consultoría de Obra,500659,MEJORAMIENTO Y AMPLIACIÓN DE LA INFRAESTRUCTURA VIAL DE LA AVENIDA ABELARDO QUIÑONES EN LOS DISTRITOS DE BELÉN Y SAN JUAN BAUTISTA DE LA PROVINCIA DE MAYNAS - DEPARTAMENTO DE LORETO,Concurso Público,0,0,10001046191,CONSULTORA GAV SOCIEDAD ANONIMA CERRADA(*),891853,67,2187416,25-2023-GRL-OPIPP-DE,20602111041,CONSULTORA GAV SOCIEDAD ANONIMA CERRADA(*)
2489058,TRANSPORTE,LORETO,GOBIERNO REGIONAL,2489058-2489058-891853-2187416-500659,1,Consultoría de Obra,500659,MEJORAMIENTO Y AMPLIACIÓN DE LA INFRAESTRUCTURA VIAL DE LA AVENIDA ABELARDO QUIÑONES EN LOS DISTRITOS DE BELÉN Y SAN JUAN BAUTISTA DE LA PROVINCIA DE MAYNAS - DEPARTAMENTO DE LORETO,Concurso Público,0,0,10099284680,CONSULTORA GAV SOCIEDAD ANONIMA CERRADA(*),891853,54,2187416,25-2023-GRL-OPIPP-DE,20602111041,CONSULTORA GAV SOCIEDAD ANONIMA CERRADA(*)
2489058,TRANSPORTE,LORETO,GOBIERNO REGIONAL,2489058-2489058-891853-2187416-500659,1,Consultoría de Obra,500659,MEJORAMIENTO Y AMPLIACIÓN DE LA INFRAESTRUCTURA VIAL DE LA AVENIDA ABELARDO QUIÑONES EN LOS DISTRITOS DE BELÉN Y SAN JUAN BAUTISTA DE LA PROVINCIA DE MAYNAS - DEPARTAMENTO DE LORETO,Concurso Público,0,0,10182053321,CONSULTORA GAV SOCIEDAD ANONIMA CERRADA(*),891853,122,2187416,25-2023-GRL-OPIPP-DE,20602111041,CONSULTORA GAV SOCIEDAD ANONIMA CERRADA(*)
2489058,TRANSPORTE,LORETO,GOBIERNO REGIONAL,2489058-2489058-891853-2187416-500659,1,Consultoría de Obra,500659,MEJORAMIENTO Y AMPLIACIÓN DE LA INFRAESTRUCTURA VIAL DE LA AVENIDA ABELARDO QUIÑONES EN LOS DISTRITOS DE BELÉN Y SAN JUAN BAUTISTA DE LA PROVINCIA DE MAYNAS - DEPARTAMENTO DE LORETO,Concurso Público,0,0,10408417479,CONSORCIO GAV - C&M,891853,108,2187416,25-2023-GRL-OPIPP-DE,20602671110,CONSORCIO GAV - C&M
2489058,TRANSPORTE,LORETO,GOBIERNO REGIONAL,2489058-2489058-891853-2187416-500659,1,Consultoría de Obra,500659,MEJORAMIENTO Y AMPLIACIÓN DE LA INFRAESTRUCTURA VIAL DE LA AVENIDA ABELARDO QUIÑONES EN LOS DISTRITOS DE BELÉN Y SAN JUAN BAUTISTA DE LA PROVINCIA DE MAYNAS - DEPARTAMENTO DE LORETO,Concurso Público,0,0,10413692682,CONSORCIO GAV - C&M,891853,55,2187416,25-2023-GRL-OPIPP-DE,20602671110,CONSORCIO GAV - C&M
2489058,TRANSPORTE,LORETO,GOBIERNO REGIONAL,2489058-2489058-891853-2187416-500659,1,Consultoría de Obra,500659,MEJORAMIENTO Y AMPLIACIÓN DE LA INFRAESTRUCTURA VIAL DE LA AVENIDA ABELARDO QUIÑONES EN LOS DISTRITOS DE BELÉN Y SAN JUAN BAUTISTA DE LA PROVINCIA DE MAYNAS - DEPARTAMENTO DE LORETO,Concurso Público,0,0,10001046191,CONSORCIO GAV - C&M,891853,67,2187416,25-2023-GRL-OPIPP-DE,20602671110,CONSORCIO GAV - C&M
2489058,TRANSPORTE,LORETO,GOBIERNO REGIONAL,2489058-2489058-891853-2187416-500659,1,Consultoría de Obra,500659,MEJORAMIENTO Y AMPLIACIÓN DE LA INFRAESTRUCTURA VIAL DE LA AVENIDA ABELARDO QUIÑONES EN LOS DISTRITOS DE BELÉN Y SAN JUAN BAUTISTA DE LA PROVINCIA DE MAYNAS - DEPARTAMENTO DE LORETO,Concurso Público,0,0,10099284680,CONSORCIO GAV - C&M,891853,54,2187416,25-2023-GRL-OPIPP-DE,20602671110,CONSORCIO GAV - C&M
2489058,TRANSPORTE,LORETO,GOBIERNO REGIONAL,2489058-2489058-891853-2187416-500659,1,Consultoría de Obra,500659,MEJORAMIENTO Y AMPLIACIÓN DE LA INFRAESTRUCTURA VIAL DE LA AVENIDA ABELARDO QUIÑONES EN LOS DISTRITOS DE BELÉN Y SAN JUAN BAUTISTA DE LA PROVINCIA DE MAYNAS - DEPARTAMENTO DE LORETO,Concurso Público,0,0,10182053321,CONSORCIO GAV - C&M,891853,122,2187416,25-2023-GRL-OPIPP-DE,20602671110,CONSORCIO GAV - C&M
2489058,TRANSPORTE,LORETO,GOBIERNO REGIONAL,2489058-2489058-891853-2187416-500659,1,Consultoría de Obra,500659,MEJORAMIENTO Y AMPLIACIÓN DE LA INFRAESTRUCTURA VIAL DE LA AVENIDA ABELARDO QUIÑONES EN LOS DISTRITOS DE BELÉN Y SAN JUAN BAUTISTA DE LA PROVINCIA DE MAYNAS - DEPARTAMENTO DE LORETO,Concurso Público,0,0,10408417479,PEDELTA COLOMBIA SAS,891853,108,2187416,25-2023-GRL-OPIPP-DE,99000027908,PEDELTA COLOMBIA SAS
2489058,TRANSPORTE,LORETO,GOBIERNO REGIONAL,2489058-2489058-891853-2187416-500659,1,Consultoría de Obra,500659,MEJORAMIENTO Y AMPLIACIÓN DE LA INFRAESTRUCTURA VIAL DE LA AVENIDA ABELARDO QUIÑONES EN LOS DISTRITOS DE BELÉN Y SAN JUAN BAUTISTA DE LA PROVINCIA DE MAYNAS - DEPARTAMENTO DE LORETO,Concurso Público,0,0,10413692682,PEDELTA COLOMBIA SAS,891853,55,2187416,25-2023-GRL-OPIPP-DE,99000027908,PEDELTA COLOMBIA SAS
2489058,TRANSPORTE,LORETO,GOBIERNO REGIONAL,2489058-2489058-891853-2187416-500659,1,Consultoría de Obra,500659,MEJORAMIENTO Y AMPLIACIÓN DE LA INFRAESTRUCTURA VIAL DE LA AVENIDA ABELARDO QUIÑONES EN LOS DISTRITOS DE BELÉN Y SAN JUAN BAUTISTA DE LA PROVINCIA DE MAYNAS - DEPARTAMENTO DE LORETO,Concurso Público,0,0,10001046191,PEDELTA COLOMBIA SAS,891853,67,2187416,25-2023-GRL-OPIPP-DE,99000027908,PEDELTA COLOMBIA SAS
2489058,TRANSPORTE,LORETO,GOBIERNO REGIONAL,2489058-2489058-891853-2187416-500659,1,Consultoría de Obra,500659,MEJORAMIENTO Y AMPLIACIÓN DE LA INFRAESTRUCTURA VIAL DE LA AVENIDA ABELARDO QUIÑONES EN LOS DISTRITOS DE BELÉN Y SAN JUAN BAUTISTA DE LA PROVINCIA DE MAYNAS - DEPARTAMENTO DE LORETO,Concurso Público,0,0,10099284680,PEDELTA COLOMBIA SAS,891853,54,2187416,25-2023-GRL-OPIPP-DE,99000027908,PEDELTA COLOMBIA SAS
