CODIGO_UNICO,SECTOR,DEPARTAMENTO,NIVEL_GOBIERNO,IDENTIFICADOR_OBRA,PROCESO,OBJETO_PROCESO,CODIGO_OBRA,NOMBREOBRA,METODO_CONTRATACION,TIEMPO_ABSOLUCION_CONSULTAS,TIEMPO_PRESENTACION_OFERTAS,CODIGO_RUC,RAZON_SOCIAL,CONVOCATORIA_PROCESO_GANADO,MIEMBROS_DE_COMITE,TotalProcesosParticipantes,CODIGO_CONTRATO,NUMERO_CONTRATO,MONTO_CONTRACTUAL,MONTO_REFERENCIAL,MONTO_OFERTADO_PROMEDIO
2425240,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2425240-2425240-654909-2017911-131543,29,Obra,131543,INSTALACIÓN DEL PUENTE MODULAR TAMBO REAL; DISTRITO CHIMBOTE; PROVINCIA DE SANTA; REGIÓN ANCASH.,Procedimiento Especial de Contratación,0,0,20505096721,CONSORCIO P Y C EJECUTORES,654909," BUENDIA MAURICIO ALEX, CARPIO MEZA OMAR ALBERTO, CUESTAS HUALLPA OMAR LENIN, ESPINOZA TORRES MIGUEL ANGEL, LAZO BENZA OMAR JESUS, MACEDO CATACORA FREDDY",98,2017911,Nº229-2020-MTC/21 - ITEM 2,477474.9,1389865.5,617609.64
2425240,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2425240-2425240-654909-2017911-131543,29,Obra,131543,INSTALACIÓN DEL PUENTE MODULAR TAMBO REAL; DISTRITO CHIMBOTE; PROVINCIA DE SANTA; REGIÓN ANCASH.,Procedimiento Especial de Contratación,0,0,20534918471,CONSORCIO ANCASH,654909," BUENDIA MAURICIO ALEX, CARPIO MEZA OMAR ALBERTO, CUESTAS HUALLPA OMAR LENIN, ESPINOZA TORRES MIGUEL ANGEL, LAZO BENZA OMAR JESUS, MACEDO CATACORA FREDDY",93,2017911,Nº229-2020-MTC/21 - ITEM 2,477474.9,1389865.5,617609.64
2425240,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2425240-2425240-654909-2017911-131543,29,Obra,131543,INSTALACIÓN DEL PUENTE MODULAR TAMBO REAL; DISTRITO CHIMBOTE; PROVINCIA DE SANTA; REGIÓN ANCASH.,Procedimiento Especial de Contratación,0,0,20604936668,MOTTA CONSTRUCCIONES E.IR.L.(*),654909," BUENDIA MAURICIO ALEX, CARPIO MEZA OMAR ALBERTO, CUESTAS HUALLPA OMAR LENIN, ESPINOZA TORRES MIGUEL ANGEL, LAZO BENZA OMAR JESUS, MACEDO CATACORA FREDDY",45,2017911,Nº229-2020-MTC/21 - ITEM 2,477474.9,1389865.5,617609.64
2425240,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2425240-2425240-655293-2022588-131543,31,Consultoría de Obra,131543,INSTALACIÓN DEL PUENTE MODULAR TAMBO REAL; DISTRITO CHIMBOTE; PROVINCIA DE SANTA; REGIÓN ANCASH.,Procedimiento Especial de Contratación,0,0,10246727819,CHAMPI YANQUI LUIS,655293," BEDOYA ESPINOZA ANA JULIA, BUENDIA MAURICIO ALEX, CUESTAS HUALLPA OMAR LENIN, ESPINOZA TORRES MIGUEL ANGEL, LAZO BENZA OMAR JESUS, NUÑEZ PEREDA JHON CARLOS",268,2022588,Nº 218-2020-MTC/21,52754.6,122382.92,54950.33
2425240,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2425240-2425240-655293-2022588-131543,31,Consultoría de Obra,131543,INSTALACIÓN DEL PUENTE MODULAR TAMBO REAL; DISTRITO CHIMBOTE; PROVINCIA DE SANTA; REGIÓN ANCASH.,Procedimiento Especial de Contratación,0,0,20545865158,YIP INGENIEROS CONSULTORES S.A.C.,655293," BEDOYA ESPINOZA ANA JULIA, BUENDIA MAURICIO ALEX, CUESTAS HUALLPA OMAR LENIN, ESPINOZA TORRES MIGUEL ANGEL, LAZO BENZA OMAR JESUS, NUÑEZ PEREDA JHON CARLOS",161,2022588,Nº 218-2020-MTC/21,52754.6,122382.92,54950.33
2425240,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2425240-2425240-655983-2017334-132111,32,Consultoría de Obra,132111,INSTALACIÓN DEL PUENTE MODULAR CAPULI; DISTRITO MACHE; PROVINCIA DE LA OTUZCO; REGIÓN LA LIBERTAD.,Procedimiento Especial de Contratación,0,0,10021511116,ROJAS MAMANI DIONISIO,655983," BUSTIOS ROJAS ANGEL ALFONSO, CENTENO GUEVARA RICARDO, ESPINOZA TORRES MIGUEL ANGEL, LAZO BENZA OMAR JESUS, NAVARRO CARHUAS MICHEL DENNY, NUÑEZ PEREDA JHON CARLOS",545,2017334,Nº 220-2020-MTC/21 - ÍTEM 2,46535.31,110227.44,50732.82
2425240,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2425240-2425240-655983-2017334-132111,32,Consultoría de Obra,132111,INSTALACIÓN DEL PUENTE MODULAR CAPULI; DISTRITO MACHE; PROVINCIA DE LA OTUZCO; REGIÓN LA LIBERTAD.,Procedimiento Especial de Contratación,0,0,20507201793,JELCH INGENIEROS E.I.R.L.,655983," BUSTIOS ROJAS ANGEL ALFONSO, CENTENO GUEVARA RICARDO, ESPINOZA TORRES MIGUEL ANGEL, LAZO BENZA OMAR JESUS, NAVARRO CARHUAS MICHEL DENNY, NUÑEZ PEREDA JHON CARLOS",307,2017334,Nº 220-2020-MTC/21 - ÍTEM 2,46535.31,110227.44,50732.82
2425240,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2425240-2425240-656768-2020868-130759,33,Obra,130759,INSTALACIÓN DEL PUENTE MODULAR LOS ARABES; DISTRITO Y PROVINCIA DE HUARMEY; REGIÓN ANCASH.,Procedimiento Especial de Contratación,0,0,10285910043,SGS,656768," BEDOYA ESPINOZA ANA JULIA, BUENDIA MAURICIO ALEX, CUESTAS HUALLPA OMAR LENIN, LAZO BENZA OMAR JESUS, POMA DAMIAN EDWIN FREDY, TALLA NEGREIROS LUIS EDUARDO",68,2020868,Nº 232-2020-MTC-21,825096.79,1973447.2,562623.68
2425240,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2425240-2425240-656768-2020868-130759,33,Obra,130759,INSTALACIÓN DEL PUENTE MODULAR LOS ARABES; DISTRITO Y PROVINCIA DE HUARMEY; REGIÓN ANCASH.,Procedimiento Especial de Contratación,0,0,20407849699,CONSORCIO PUENTES NACIONALES,656768," BEDOYA ESPINOZA ANA JULIA, BUENDIA MAURICIO ALEX, CUESTAS HUALLPA OMAR LENIN, LAZO BENZA OMAR JESUS, POMA DAMIAN EDWIN FREDY, TALLA NEGREIROS LUIS EDUARDO",132,2020868,Nº 232-2020-MTC-21,825096.79,1973447.2,562623.68
2425240,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2425240-2425240-656768-2020868-130759,33,Obra,130759,INSTALACIÓN DEL PUENTE MODULAR LOS ARABES; DISTRITO Y PROVINCIA DE HUARMEY; REGIÓN ANCASH.,Procedimiento Especial de Contratación,0,0,20480167822,CONSORCIO PUENTES NACIONALES,656768," BEDOYA ESPINOZA ANA JULIA, BUENDIA MAURICIO ALEX, CUESTAS HUALLPA OMAR LENIN, LAZO BENZA OMAR JESUS, POMA DAMIAN EDWIN FREDY, TALLA NEGREIROS LUIS EDUARDO",52,2020868,Nº 232-2020-MTC-21,825096.79,1973447.2,562623.68
2425240,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2425240-2425240-656768-2020868-130759,33,Obra,130759,INSTALACIÓN DEL PUENTE MODULAR LOS ARABES; DISTRITO Y PROVINCIA DE HUARMEY; REGIÓN ANCASH.,Procedimiento Especial de Contratación,0,0,20494901359,SALGON INGENIEROS S.R.L(*),656768," BEDOYA ESPINOZA ANA JULIA, BUENDIA MAURICIO ALEX, CUESTAS HUALLPA OMAR LENIN, LAZO BENZA OMAR JESUS, POMA DAMIAN EDWIN FREDY, TALLA NEGREIROS LUIS EDUARDO",60,2020868,Nº 232-2020-MTC-21,825096.79,1973447.2,562623.68
2425240,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2425240-2425240-656768-2020868-130759,33,Obra,130759,INSTALACIÓN DEL PUENTE MODULAR LOS ARABES; DISTRITO Y PROVINCIA DE HUARMEY; REGIÓN ANCASH.,Procedimiento Especial de Contratación,0,0,20534918471,CONSORCIO DE PUENTES,656768," BEDOYA ESPINOZA ANA JULIA, BUENDIA MAURICIO ALEX, CUESTAS HUALLPA OMAR LENIN, LAZO BENZA OMAR JESUS, POMA DAMIAN EDWIN FREDY, TALLA NEGREIROS LUIS EDUARDO",93,2020868,Nº 232-2020-MTC-21,825096.79,1973447.2,562623.68
2425240,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2425240-2425240-656768-2020868-130759,33,Obra,130759,INSTALACIÓN DEL PUENTE MODULAR LOS ARABES; DISTRITO Y PROVINCIA DE HUARMEY; REGIÓN ANCASH.,Procedimiento Especial de Contratación,0,0,20600533798,EMPRESA CONSTRUCTORA DEL PERU S.A.C.(*),656768," BEDOYA ESPINOZA ANA JULIA, BUENDIA MAURICIO ALEX, CUESTAS HUALLPA OMAR LENIN, LAZO BENZA OMAR JESUS, POMA DAMIAN EDWIN FREDY, TALLA NEGREIROS LUIS EDUARDO",199,2020868,Nº 232-2020-MTC-21,825096.79,1973447.2,562623.68
2425240,TRANSPORTE,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2425240-2425240-656768-2020868-130759,33,Obra,130759,INSTALACIÓN DEL PUENTE MODULAR LOS ARABES; DISTRITO Y PROVINCIA DE HUARMEY; REGIÓN ANCASH.,Procedimiento Especial de Contratación,0,0,20604936668,MOTTA CONSTRUCCIONES E.IR.L.(*),656768," BEDOYA ESPINOZA ANA JULIA, BUENDIA MAURICIO ALEX, CUESTAS HUALLPA OMAR LENIN, LAZO BENZA OMAR JESUS, POMA DAMIAN EDWIN FREDY, TALLA NEGREIROS LUIS EDUARDO",45,2020868,Nº 232-2020-MTC-21,825096.79,1973447.2,562623.68
2427358,SALUD,APURIMAC,GOBIERNO NACIONAL,2427358-2427358-881574-2182436-169628,1,Obra,169628,MEJORAMIENTO DE LOS SERVICIOS DE SALUD DEL HOSPITAL TAMBOBAMBA; DISTRITO DE TAMBOBAMBA - PROVINCIA DE COTABAMBAS - DEPARTAMENTO DE APURIMAC,Adjudicación Simplificada,0,0,20602371442,CHINA GEZHOUBA GROUP COMPANY LIMITED SUCURSAL PERU,881574," CARDENAS LOARDO ROBERT AUGUSTO, EGOAVIL LOPEZ CARLOS ALBERTO, EGOAVIL SEDANO ERASMO WILFREDO, GOMEZ CAMERO MARGOTH, GUERRERO OCHOA JUAN CARLOS, HUAMAN CORONEL NOE JUAN, LAQUI LAQUI EDITH MELISSA, LARICO MULLISACA IVAN NARCIZO, LOPEZ CHAMORRO CARLOS, MONTES DE OCA PAREDES JULIO NICOLAS, PUENTE RAMOS INES ELVIRA",104,2182436,10-2023-PRONIS,113919115.1,114033148.3,113919115.1
2427358,SALUD,APURIMAC,GOBIERNO NACIONAL,2427358-2427358-901959-2200762-169628,3,Consultoría de Obra,169628,MEJORAMIENTO DE LOS SERVICIOS DE SALUD DEL HOSPITAL TAMBOBAMBA; DISTRITO DE TAMBOBAMBA - PROVINCIA DE COTABAMBAS - DEPARTAMENTO DE APURIMAC,Concurso Público,0,0,20263373058,INSTITUTO DE CONSULTORIA S.A.(*),901959," CUADROS RAMON LUIS FERNANDO, FLOREZ ACUÑA RAUL VICTOR, GOMEZ CAMERO MARGOTH, MAYHUA HUAMAN JACK ARTHUR, MENDOZA CACERES CAROL YARMILA, PONCE SUAREZ WILFREDO MARIANO",164,2200762,17,5728534.32,6365038.13,5728534.32
2427358,SALUD,APURIMAC,GOBIERNO NACIONAL,2427358-2427358-901959-2200762-169628,3,Consultoría de Obra,169628,MEJORAMIENTO DE LOS SERVICIOS DE SALUD DEL HOSPITAL TAMBOBAMBA; DISTRITO DE TAMBOBAMBA - PROVINCIA DE COTABAMBAS - DEPARTAMENTO DE APURIMAC,Concurso Público,0,0,20409331409,CONSORCIO SUPERVISOR SUREÑO,901959," CUADROS RAMON LUIS FERNANDO, FLOREZ ACUÑA RAUL VICTOR, GOMEZ CAMERO MARGOTH, MAYHUA HUAMAN JACK ARTHUR, MENDOZA CACERES CAROL YARMILA, PONCE SUAREZ WILFREDO MARIANO",11,2200762,17,5728534.32,6365038.13,5728534.32
2428087,SANEAMIENTO,TACNA,GOBIERNO NACIONAL,2428087-2428087-643231-2018416-129252,3,Consultoría de Obra,129252,MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE ALCANTARILLADO Y TRATAMIENTO DE AGUAS RESIDUALES EN 7 DISTRITOS DE LA PROVINCIA DE TACNA - DEPARTAMENTO DE TACNA,Concurso Público,0,0,10079403402,CONSORCIO TACNA,643231," AMPUERO ESTRADA ROSALIA, BARRIGA CIUDAD GUSTAVO FELIPE, CAHUANTICO OSTOS SANTOS EDGARD, LARRAIN SECLEN JULIO, SULLCA ARAPA EDER RAFAEL, URIARTE DIAZ MELISSA",53,2018416,082-2020,2338845.03,2598716.7,2338845.03
2428087,SANEAMIENTO,TACNA,GOBIERNO NACIONAL,2428087-2428087-643231-2018416-129252,3,Consultoría de Obra,129252,MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE ALCANTARILLADO Y TRATAMIENTO DE AGUAS RESIDUALES EN 7 DISTRITOS DE LA PROVINCIA DE TACNA - DEPARTAMENTO DE TACNA,Concurso Público,0,0,20538812111,CONSULTORES DE INGENIERIA UG21 SOCIEDAD LIMITADA(*),643231," AMPUERO ESTRADA ROSALIA, BARRIGA CIUDAD GUSTAVO FELIPE, CAHUANTICO OSTOS SANTOS EDGARD, LARRAIN SECLEN JULIO, SULLCA ARAPA EDER RAFAEL, URIARTE DIAZ MELISSA",126,2018416,082-2020,2338845.03,2598716.7,2338845.03
2428087,SANEAMIENTO,TACNA,GOBIERNO NACIONAL,2428087-2428087-680915-2032854-129252,1,Consultoría de Obra,129252,MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE ALCANTARILLADO Y TRATAMIENTO DE AGUAS RESIDUALES EN 7 DISTRITOS DE LA PROVINCIA DE TACNA - DEPARTAMENTO DE TACNA,Convenio,0,0,20548160147,FICHTNER WATER & TRANSPORTATION GMBH SUCURSAL DEL PERU,680915," AMPUERO ESTRADA ROSALIA, BARRIGA CIUDAD GUSTAVO FELIPE, BEJARANO CABREJOS MIRYAM DEL CARMEN, CARRILLO ALEMAN GUILLERMO SEGUNDO, QUISPE ARONES WILMER, VARGAS CARDENAS LIZ IVONNE",18,2032854,001-2020/1.0,4395588.5,18901030.55,4395588.5
2428356,SALUD,CAJAMARCA,GOBIERNO REGIONAL,2428356-2428356-763890-2091852-152016,35,Consultoría de Obra,152016,AMPLIACION DE LOS SERVICIOS DE ONCOLOGIA Y HEMODIALISIS DEL HOSPITAL REGIONAL DE CAJAMARCA; DISTRITO DE CAJAMARCA - PROVINCIA DE CAJAMARCA - DEPARTAMENTO DE CAJAMARCA,Adjudicación Simplificada - Ley N° 31125,0,0,20263373058,INSTITUTO DE CONSULTORIA S.A.(*),763890," ARBILDO QUIROZ FERNANDO ASUNCION, CASAS CASAS WILLY HEBERTO, COTRINA ROWE VICTOR HUGO, SANCHEZ RODRIGUEZ JOHN WILLIAM, TELLO GONZALES EVERTH ENRIQUE, ZAMBRANO LINARES ARTURO ANIBAL",164,2091852,21-Apr,2793393.47,3103770.52,2832190.6
2428356,SALUD,CAJAMARCA,GOBIERNO REGIONAL,2428356-2428356-767107-2099542-152016,42,Consultoría de Obra,152016,AMPLIACION DE LOS SERVICIOS DE ONCOLOGIA Y HEMODIALISIS DEL HOSPITAL REGIONAL DE CAJAMARCA; DISTRITO DE CAJAMARCA - PROVINCIA DE CAJAMARCA - DEPARTAMENTO DE CAJAMARCA,Adjudicación Simplificada - Ley N° 31125,0,0,10101999039,DEXTRE MORIMOTO EDUARDO RAUL,767107," ARBILDO QUIROZ FERNANDO ASUNCION, CASAS CASAS WILLY HEBERTO, COTRINA ROWE VICTOR HUGO, SANCHEZ RODRIGUEZ JOHN WILLIAM, TELLO GONZALES EVERTH ENRIQUE, ZAMBRANO LINARES ARTURO ANIBAL",152,2099542,"C.C. O, PARA LA SUPERVICION DE ELABORACION DE EXP. TEC.  002-2022-.GR.CAJ/PROREGION",653894.5,726549.44,653894.5
2446345,ORDEN PÚBLICO Y SEGURIDAD,LA LIBERTAD,GOBIERNO REGIONAL,2446345-2446345-705281-2049567-142821,10,Obra,142821,CREACION DEL SERVICIO DE PROTECCIÓN CONTRA INUNDACIONES EN LA QUEBRADA DE SAN IDELFONSO; EN LOS DISTRITOS DE EL PORVENIR; TRUJILLO Y VICTOR LARCO HERRERA DE LA  PROVINCIA DE TRUJILLO - DEPARTAMENTO DE LA LIBERTAD - PAQUETE 2 DIQUES,Convenio,0,0,20607671061,CONSORCIO BESALCO STRACON,705281,NULL,3,2049567,CONTRATO DE FECHA 8/04/2021,363691781,363691781,363691781
2451550,TRANSPORTE,HUANCAVELICA,GOBIERNO NACIONAL,2451550-2451550-702502-2059380-127427,6,Consultoría de Obra,127427,MEJORAMIENTO DE LA CARRETERA IZCUCHACA - HUANTA; TRAMO: IZCUCHACA - MAYOCC DISTRITO DE IZCUCHACA - PROVINCIA DE HUANCAVELICA - DEPARTAMENTO DE HUANCAVELICA,Adjudicación Simplificada,0,0,20101345018,HOB CONSULTORES S.A.,702502," BULLON CHURAMPI JOEL EDILBERTO, CCORIMANYA ALMANZA FIORELA, CHOQUE GAVILAN ANGEL SAMUEL, Rivas Durán Ezequiel, Salcedo Vasquez Hugo Raul, SALDARRIAGA JARA KATIA JOSELIN",142,2059380,060-2021-MTC/20.2,7799276.48,8665862.75,7799276.48
2454755,TRANSPORTE,SAN MARTIN,GOBIERNO LOCAL,2454755-2454755-621993-2003957-116356,9,Consultoría de Obra,116356,Mejoramiento del servicio de transitabilidad del camino vecinal; emp. PE-5N (Dv. Yacucatina) - Utcurarca - Machungo - Sauce; Distritos de Juan Guerra; Alberto Leveau; Sauce y Pilluana; Provincia de San Martín y Picota; Departamento de San Martín.,Adjudicación Simplificada,0,0,10084453159,CONSORCIO CONSULTOR EL SAUCE,621993," ARO COTRINA JOSE GERMAN, BANCES HERRERA NIULER, GUERRERO SANTA CRUZ BESLINDER, GUEVARA MAYTA BERNING SALVADOR, PEREZ VARGAS DARWIN DAVID, RAMIREZ REATEGUI AUGUSTO",23,2003957,123,2500000,2798774.39,2509448.48
2454755,TRANSPORTE,SAN MARTIN,GOBIERNO LOCAL,2454755-2454755-621993-2003957-116356,9,Consultoría de Obra,116356,Mejoramiento del servicio de transitabilidad del camino vecinal; emp. PE-5N (Dv. Yacucatina) - Utcurarca - Machungo - Sauce; Distritos de Juan Guerra; Alberto Leveau; Sauce y Pilluana; Provincia de San Martín y Picota; Departamento de San Martín.,Adjudicación Simplificada,0,0,10255871124,BENDAYAN MIGUEL JOSE LUIS(*),621993," ARO COTRINA JOSE GERMAN, BANCES HERRERA NIULER, GUERRERO SANTA CRUZ BESLINDER, GUEVARA MAYTA BERNING SALVADOR, PEREZ VARGAS DARWIN DAVID, RAMIREZ REATEGUI AUGUSTO",111,2003957,123,2500000,2798774.39,2509448.48
2454755,TRANSPORTE,SAN MARTIN,GOBIERNO LOCAL,2454755-2454755-837834-2161318-116356,10,Consultoría de Obra,116356,Mejoramiento del servicio de transitabilidad del camino vecinal; emp. PE-5N (Dv. Yacucatina) - Utcurarca - Machungo - Sauce; Distritos de Juan Guerra; Alberto Leveau; Sauce y Pilluana; Provincia de San Martín y Picota; Departamento de San Martín.,Concurso Público,0,0,10011010534,DELGADO VASQUEZ GEICEN BLADISLAV(*),837834," BANCES HERRERA NIULER, CELIS VALLES DANIEL ELISEO, GAMBOA OLORTEGUI WILSON HENRRY, GUERRERO SANTA CRUZ BESLINDER, GUEVARA MAYTA BERNING SALVADOR, VASQUEZ SALAS JUAN ANDRE",58,2161318,110-2022-GRSM/GGR,7154868,8040766.23,15096342.54
2454755,TRANSPORTE,SAN MARTIN,GOBIERNO LOCAL,2454755-2454755-837834-2161318-116356,10,Consultoría de Obra,116356,Mejoramiento del servicio de transitabilidad del camino vecinal; emp. PE-5N (Dv. Yacucatina) - Utcurarca - Machungo - Sauce; Distritos de Juan Guerra; Alberto Leveau; Sauce y Pilluana; Provincia de San Martín y Picota; Departamento de San Martín.,Concurso Público,0,0,10408417479,CONSORCIO SUPERVISOR SACANCHE II,837834," BANCES HERRERA NIULER, CELIS VALLES DANIEL ELISEO, GAMBOA OLORTEGUI WILSON HENRRY, GUERRERO SANTA CRUZ BESLINDER, GUEVARA MAYTA BERNING SALVADOR, VASQUEZ SALAS JUAN ANDRE",108,2161318,110-2022-GRSM/GGR,7154868,8040766.23,15096342.54
2470680,TRANSPORTE,PIURA,GOBIERNO NACIONAL,2470680-2470680-693030-2055637-138923,45,Consultoría de Obra,138923,MEJORAMIENTO DE LA CARRETERA RUTA PE-1N T; TRAMO: PAIMAS - AYABACA - EMP. PE-3N (SOCCHABAMBA),Concurso Público,0,0,20136833368,GEOCONSULT S.A. CONSULTORES GENERALES(*),693030," BASILIO VALQUI JOSE MANUEL, CASTILLO VASQUEZ JUAN CARLOS, FLORES YALLE JANET, MARIN RUIZ JOSE ARMANDO, MONTAÑEZ ALBA EMERSON SEVERINO, RIVEROS ESQUIVEL EDILBERTO SANTIAGO",75,2055637,048-2021-MTC/20.2,6709467.55,7454963.94,6709467.55
2470680,TRANSPORTE,PIURA,GOBIERNO NACIONAL,2470680-2470680-693030-2055637-138923,45,Consultoría de Obra,138923,MEJORAMIENTO DE LA CARRETERA RUTA PE-1N T; TRAMO: PAIMAS - AYABACA - EMP. PE-3N (SOCCHABAMBA),Concurso Público,0,0,20551946020,CONSORCIO VIAL PAIMAS,693030," BASILIO VALQUI JOSE MANUEL, CASTILLO VASQUEZ JUAN CARLOS, FLORES YALLE JANET, MARIN RUIZ JOSE ARMANDO, MONTAÑEZ ALBA EMERSON SEVERINO, RIVEROS ESQUIVEL EDILBERTO SANTIAGO",62,2055637,048-2021-MTC/20.2,6709467.55,7454963.94,6709467.55
2471722,PLANEAMIENTO; GESTIÓN Y RESERVA DE CONTINGENCIA,LIMA,GOBIERNO NACIONAL,2471722-2471722-818155-2130970-164856,4,Consultoría de Obra,164856,"PIP: ""MEJORAMIENTO DEL SERVICIO DE HABITABILIDAD INSTITUCIONAL Y DE VIVIENDAS DE LAS UNIDADES ACANTONADAS EN EL FUERTE GRAL. DE DIVISIÓN RAFAEL HOYOS RUBIO; UBICADO EN EL DISTRITO DEL RIMAC - DPTO/PROV LIMA - LIMA""",Adjudicación Simplificada,0,0,10446381330,MENDOZA TERRONES ALEX VLADIMIR(*),818155," BREÑA CAMPOS MIGUEL ANGEL, CAJAMARCA PORRAS FRANKLIN EMILIO, CARBONEL CABALLERO JHOAN LUIS, DIAZ GARCIA JORGE ANGEL, MENDIZABAL HEREDIA IVAN HERMES, RAMIREZ SALAZAR FREDY EDWIN",91,2130970,005 - 2022,399900,399900,386570
2471722,PLANEAMIENTO; GESTIÓN Y RESERVA DE CONTINGENCIA,LIMA,GOBIERNO NACIONAL,2471722-2471722-818155-2130970-164856,4,Consultoría de Obra,164856,"PIP: ""MEJORAMIENTO DEL SERVICIO DE HABITABILIDAD INSTITUCIONAL Y DE VIVIENDAS DE LAS UNIDADES ACANTONADAS EN EL FUERTE GRAL. DE DIVISIÓN RAFAEL HOYOS RUBIO; UBICADO EN EL DISTRITO DEL RIMAC - DPTO/PROV LIMA - LIMA""",Adjudicación Simplificada,0,0,10454278033,CONSORCIO KUNTUR,818155," BREÑA CAMPOS MIGUEL ANGEL, CAJAMARCA PORRAS FRANKLIN EMILIO, CARBONEL CABALLERO JHOAN LUIS, DIAZ GARCIA JORGE ANGEL, MENDIZABAL HEREDIA IVAN HERMES, RAMIREZ SALAZAR FREDY EDWIN",405,2130970,005 - 2022,399900,399900,386570
2471736,AGROPECUARIA,SAN MARTIN,GOBIERNO LOCAL,2471736-2471736-655576-2020834-131605,5,Consultoría de Obra,131605,MEJORAMIENTO DE LA INFRAESTRUCTURA DE RIEGO DEL CANAL DE IRRIGACIÓN MARGEN IZQUIERDA DEL RÍO SISA DE LOS DISTRITOS DE SAN PABLO; SAN HILARION; PUERTO RICO Y DISTRITO DE CASPISAPA - PROVINCIA DE PICOTA - DEPARTAMENTO DE SAN MARTIN ,Adjudicación Simplificada,0,0,10311863652,CONSORCIO IRRIGACION SISA,655576," AREVALO MELENDEZ PATRICK HENRY, CERVANTES ENCINAS SAMUEL, DELGADO PUTPAÑA MARCOS, MENOR LLAMO JUDITH, MORALES ROJAS JUAN MANUEL, TELLO SÁNCHEZ DOIKA",69,2020834,008-2020-OAyCP-GAF/MPP,200000,236000,200000
2471736,AGROPECUARIA,SAN MARTIN,GOBIERNO LOCAL,2471736-2471736-655576-2020834-131605,5,Consultoría de Obra,131605,MEJORAMIENTO DE LA INFRAESTRUCTURA DE RIEGO DEL CANAL DE IRRIGACIÓN MARGEN IZQUIERDA DEL RÍO SISA DE LOS DISTRITOS DE SAN PABLO; SAN HILARION; PUERTO RICO Y DISTRITO DE CASPISAPA - PROVINCIA DE PICOTA - DEPARTAMENTO DE SAN MARTIN ,Adjudicación Simplificada,0,0,20568844671,SOCIEDAD AMERICANA DE INGENIERIA Y CONSTRUCCION SOCIEDAD ANÓNIMA CERRADA- SADIC S.A.C.(*),655576," AREVALO MELENDEZ PATRICK HENRY, CERVANTES ENCINAS SAMUEL, DELGADO PUTPAÑA MARCOS, MENOR LLAMO JUDITH, MORALES ROJAS JUAN MANUEL, TELLO SÁNCHEZ DOIKA",20,2020834,008-2020-OAyCP-GAF/MPP,200000,236000,200000
2472603,TRANSPORTE,PIURA,GOBIERNO NACIONAL,2472603-2472603-656014-2036906-132120,22,Consultoría de Obra,132120,CONSTRUCCION DE PUENTES POR REEMPLAZO EN SULLANA TAMBOGRANDE PAIMAS,Concurso Público,0,0,20100356270,GMI S A INGENIEROS CONSULTORES,656014," ARENAS DAMIAN JUAN ALFONSO, BENAVIDES MARTINEZ MELISSA LISBETH, CCORIMANYA ALMANZA FIORELA, CHOQUE GAVILAN ANGEL SAMUEL, MACEDO AYCAY VICTOR OSCAR, PALOMINO CRUZADO MIGUEL ENRIQUE",130,2036906,004-2021-MTC/20.2,5079133.88,5643482.08,5079133.88
2473375,TRANSPORTE,CALLAO,GOBIERNO NACIONAL,2473375-2473375-769507-2097720-153456,2,Consultoría de Obra,153456,ESTUDIO DEFINITIVO DE INGENIERIA DEL PROYECTO DE CONSTRUCCION VIA EXPRESA SANTA ROSA -VESR,Convenio,0,0,20503028655,CONSORCIO SANTA ROSA - ARTIFICIAL -TYPSA,769507," CUZCANO ENCISO ANA PATRICIA, GARCIA VERA WILBERT JOSE, NAHUI ABREGU WILMER",102,2097720,ACUERDO,5446107.27,21893351.23,5446107.27
2473375,TRANSPORTE,CALLAO,GOBIERNO NACIONAL,2473375-2473375-769507-2097720-153456,2,Consultoría de Obra,153456,ESTUDIO DEFINITIVO DE INGENIERIA DEL PROYECTO DE CONSTRUCCION VIA EXPRESA SANTA ROSA -VESR,Convenio,0,0,20557994239,CONSORCIO SANTA ROSA - ARTIFICIAL -TYPSA,769507," CUZCANO ENCISO ANA PATRICIA, GARCIA VERA WILBERT JOSE, NAHUI ABREGU WILMER",71,2097720,ACUERDO,5446107.27,21893351.23,5446107.27
