COD_UNICO,NOMBRE_INVERSION,MONTO_VIABLE,SECTOR,ETAPA_PROYECTO,PROYECTO_RIESGO,PROYECTO_RIESGO_DESC,GOBIERNO,TotalControlPrevio,TotalControlSimultaneo,TotalControlPosterior,DEPARTAMENTO,PROVINCIA,DISTRITO,ESTADO_PROYECTO,ESTADO_CUBIERTO,PIM,EJECUTADO
2493096,MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VEHICULAR DE LA CARRETERA DEPARTAMENTAL AN - 106 - 100 KM TRAMO (YUNGAY - LLANGANUCO - YANAMA - VAQUERIA - PUENTE LLACMA) EN LOS DISTRITOS DE YUNGAY Y YANAMA DE LA  PROVINCIA DE YUNGAY - DEPARTAMENTO DE ANCASH,335590413,TRANSPORTE,Fase Ejecución,4,EXTREMADAMENTE RIESGOSO,GOBIERNO LOCAL,0,0,0,ANCASH,YUNGAY,YUNGAY,NO PARALIZADA,NO CUBIERTO,2760290,0
2490258,MEJORAMIENTO DEL SERVICIO DE PROVISION DE AGUA PARA RIEGO; MEDIANTE SISTEMA DE REPRESAMIENTO EN LA CUENCA DEL RIO SAMA; DISTRITO DE INCLAN - PROVINCIA DE TACNA - DEPARTAMENTO DE TACNA,557518265,AGROPECUARIA,Fase Ejecución,3,ALTAMENTE RIESGOSO,GOBIERNO REGIONAL,0,0,0,TACNA,TACNA,INCLAN,NO PARALIZADA,NO CUBIERTO,1200000,214332.03
2512848,MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VEHICULAR DE LA CARRETERA DEPARTAMENTAL CU-119 TRAMO II: EMP. PE-3SY (MUYUORCCO) - COLQUEMARCA EN LOS DISTRITOS DE CAPACMARCA Y COLQUEMARCA DE LA  PROVINCIA DE CHUMBIVILCAS - DEPARTAMENTO DE CUSCO,190788813,TRANSPORTE,Fase Ejecución,3,ALTAMENTE RIESGOSO,GOBIERNO REGIONAL,0,0,0,CUSCO,CHUMBIVILCAS,COLQUEMARCA,NO PARALIZADA,NO CUBIERTO,95914239,0
2508148,CREACION DE LOS SERVICIOS DE PROTECCIÓN CONTRA INUNDACIONES DE LAS AGUAS DE LAS AVENIDAS DE LA CUENCA DE LA QUEBRADA EL LEÓN EN LOS DISTRITOS DE LA ESPERANZA Y HUANCHACO DE LA  PROVINCIA DE TRUJILLO - DEPARTAMENTO DE LA LIBERTAD,509541217,ORDEN PÚBLICO Y SEGURIDAD,Fase Ejecución,4,EXTREMADAMENTE RIESGOSO,GOBIERNO REGIONAL,0,1,0,LA LIBERTAD,TRUJILLO,LA ESPERANZA,NO PARALIZADA,CUBIERTO,254361664,224391549
2511978,RECUPERACIÓN DE LOS SERVICIOS DE SALUD DEL HOSPITAL APOYO CASMA II-1; DISTRITO DE CASMA; PROVINCIA CASMA; REGIÓN ANCASH,115890253,SALUD,Fase Formulación,2,MEDIANAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,ANCASH,CASMA,CASMA,NO PARALIZADA,NO CUBIERTO,76109295,57124336
2471128,CREACION DE LA VÍA DE EVITAMIENTO OLLACHEA Y ACCESOS EN EL SECTOR KM 232+700 AL KM 233+820 DEL CORREDOR VIAL INTEROCEANICO PERU-BRASIL; TRAMO 04: AZÁNGARO - INAMBARI; RUTA PE-34B  DISTRITO DE OLLACHEA - PROVINCIA DE CARABAYA - DEPARTAMENTO DE PUNO,123782452,TRANSPORTE,Fase Ejecución,3,ALTAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,PUNO,CARABAYA,OLLACHEA,NO PARALIZADA,NO CUBIERTO,27851085,19759847.58
2472672,PROGRAMA DE INFRAESTRUCTURA VIAL PARA LA COMPETITIVIDAD REGIONAL - PROREGIÓN 1,270408046,TRANSPORTE,Fase Ejecución,3,ALTAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,LIMA,LIMA,LIMA,NO PARALIZADA,NO CUBIERTO,51204869,7978950.85
2234242,MEJORAMIENTO DE LA CAPACIDAD DE CONTROL AEROESPACIAL Y SEGURIDAD DE VUELO EN LOS AERÓDROMOS DE LA FUERZA AÉREA DEL PERÚ,148362174,AGRARIA,Fase Ejecución,2,MEDIANAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,10158384,0
2318430,REEMPLAZO DEL PUENTE SAN FRANCISCO EN LA RED VIAL NACIONAL RUTA PE-28B; LA QUINUA-TAMBO-SAN FRANCISCO,241863678,TRABAJO,Fase Ejecución,4,EXTREMADAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,930892,753965.45
2473163,MEJORAMIENTO DE LA CARRETERA BOCA DEL RÍO - TACNA EN LOS DISTRITOS DE TACNA; SAMA Y LA YARADA LOS PALOS DE LA  PROVINCIA DE TACNA - DEPARTAMENTO DE TACNA,708201269,TRANSPORTE,Fase Ejecución,3,ALTAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,TACNA,TACNA,TACNA,NO PARALIZADA,NO CUBIERTO,94650824,10755690.8
2195373,MEJORAMIENTO Y AMPLIACIÓN DE LA PRESTACIÓN DE SERVICIOS DEPORTIVOS EN EL ESTADIO CUNA DE LA LIBERTAD AMERICANA DEL COMPLEJO DEPORTIVO VENEZUELA; DISTRITO DE AYACUCHO;  HUAMANGA - AYACUCHO.,141943928,,Fase Ejecución,4,EXTREMADAMENTE RIESGOSO,GOBIERNO REGIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,1373810,1240029.61
2515925,CREACION DEL SERVICIO ESPECIALIZADO EN SALUD DE OFTALMOLOGIA;  DISTRITO DE HUAYUCACHI - PROVINCIA DE HUANCAYO - DEPARTAMENTO DE JUNIN,123325444,SALUD,Fase Ejecución,2,MEDIANAMENTE RIESGOSO,GOBIERNO REGIONAL,0,0,0,JUNIN,HUANCAYO,HUAYUCACHI,NO PARALIZADA,NO CUBIERTO,0,0
2497598,AMPLIACION DE LA PRODUCCION DE AGUA 6 DISTRITOS DE LA PROVINCIA DE CUSCO - DEPARTAMENTO DE CUSCO,261466552,SANEAMIENTO,Fase Ejecución,2,MEDIANAMENTE RIESGOSO,GOBIERNO LOCAL,0,0,0,CUSCO,CUSCO,WANCHAQ,NO PARALIZADA,NO CUBIERTO,16340061,226409.49
2490013,MEJORAMIENTO DE LA CARRETERA HUANCAYO - IZCUCHACA EN LA PROVINCIA DE HUANCAYO DEL DEPARTAMENTO DE JUNIN Y LAS PROVINCIAS DE TAYACAJA Y HUANCAVELICA DEL DEPARTAMENTO DE HUANCAVELICA,556458660,TRANSPORTE,Fase Ejecución,3,ALTAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,3646400,0
2454392,MEJORAMIENTO DEL FOMENTO DE LAS PLANTACIONES FORESTALES COMERCIALES PARA EL DESARROLLO PRODUCTIVO FORESTAL EN 7 DEPARTAMENTOS,130716540,PLANEAMIENTO; GESTIÓN Y RESERVA DE CONTINGENCIA,Fase Ejecución,1,BAJAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,4464773,801476.44
2524692,MEJORAMIENTO Y AMPLIACION DE SERVICIO DE PROTECCION ANTE AVENIDAS EXTREMAS EN LA QUEBRADA CANSAS/CHANCHAJALLA DE LOS SECTORES LOS ROSALES; LA TINGUIÑA Y CHANCHAJALLA DEL DISTRITO DE LA TINGUIÑA - PROVINCIA DE ICA - DEPARTAMENTO DE ICA,187463483,ORDEN PÚBLICO Y SEGURIDAD,Fase Ejecución,2,MEDIANAMENTE RIESGOSO,GOBIERNO REGIONAL,0,0,0,ICA,ICA,LA TINGUIÑA,NO PARALIZADA,NO CUBIERTO,50572624,20035485.38
2533796,CREACION DEL PUENTE ALTO CHIRA Y ACCESOS;  DISTRITO DE QUERECOTILLO - PROVINCIA DE SULLANA - DEPARTAMENTO DE PIURA,153865252,TRANSPORTE,Fase Ejecución,3,ALTAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,PIURA,SULLANA,QUERECOTILLO,NO PARALIZADA,NO CUBIERTO,304334,215466.82
2513671,RECUPERACION DE LOS ECOSISTEMAS DEGRADADOS DONDE SE ENCUENTRAN LOS FACTORES CONDICIONANTES Y DESENCADENANTES DE LOS PELIGROS DE MOVIMIENTO DE MASA EN LA CUENCA DEL RIO MALA EN 7 DISTRITOS DE LA PROVINCIA DE YAUYOS Y EN 7 DISTRITOS DE LA PROVINCIA DE HUAROCHIRI - DEPARTAMENTO DE LIMA,153269774,AMBIENTE,Fase Ejecución,2,MEDIANAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,LIMA,YAUYOS,SANTIAGO DE ANCHUCAYA,NO PARALIZADA,NO CUBIERTO,2882416,165114.7
2456592,RECUPERACION DE CAPACIDADES DE LAS UNIDADES DE SUPERFICIE TIPO FRAGATA MISILERA DURANTE LA ETAPA DE TRANSICION HACIA LA RENOVACION DE LAS UNIDADES DE LA FUERZA DE SUPERFICIE DISTRITO DE CALLAO -PROVINCIA CONSTITUCIONAL DEL CALLAO - DEPARTAMENTO DE CALLAO,807371967,DEFENSA Y SEGURIDAD NACIONAL,Fase Ejecución,3,ALTAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,CALLAO,PROVINCIA CONSTITUCIONAL DEL CALLAO,CALLAO,NO PARALIZADA,NO CUBIERTO,41718299,997320
2478041,MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE SALUD DE HOSPITALIZACION; MEDICINA FISICA Y REHABILITACION; ONCOLOGIA Y HEMODIALISIS DEL HOSPITAL NACIONAL GRAL PNP LUIS N. SAENZ;  DISTRITO DE JESUS MARIA - PROVINCIA DE LIMA - DEPARTAMENTO DE LIMA,474239917,SALUD,Fase Ejecución,3,ALTAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,LIMA,LIMA,JESUS MARIA,NO PARALIZADA,NO CUBIERTO,60000,59600
2318535,REHABILITACION Y MEJORAMIENTO DE LA CARRETERA RUTA N PE-08; EMP. PE-1N (CIUDAD DE DIOS) - EMP. PE-3N (CAJAMARCA),1138158711,TRABAJO,Fase Ejecución,4,EXTREMADAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,2904759,2614282.61
2509636,MEJORAMIENTO DE LA CARRETERA PE - 5NC; PUENTE DURAN - PUENTE WAWICO  DISTRITO DE IMAZA - PROVINCIA DE BAGUA - DEPARTAMENTO DE AMAZONAS,254480824,TRANSPORTE,Fase Ejecución,3,ALTAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,AMAZONAS,BAGUA,IMAZA,NO PARALIZADA,NO CUBIERTO,7222988,5089616.47
2592407,MEJORAMIENTO DE LOS SERVICIOS OPERATIVOS O MISIONALES INSTITUCIONALES EN LA OFICINA DE EQUIPO MECANICO DEL GOBIERNO REGIONAL PUNO   DISTRITO DE PUNO DE LA PROVINCIA DE PUNO DEL DEPARTAMENTO DE PUNO,170222253,PLANEAMIENTO; GESTIÓN Y RESERVA DE CONTINGENCIA,Fase Ejecución,2,MEDIANAMENTE RIESGOSO,GOBIERNO REGIONAL,0,0,0,PUNO,PUNO,PUNO,NO PARALIZADA,NO CUBIERTO,107171,53059.36
2015918,INTEGRACION VIAL TACNA - LA PAZ,512497824,TRANSPORTE,Fase Ejecución,4,EXTREMADAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,1365900,136630.9
2018964,REHABILITACION Y MEJORAMIENTO DE LA CARRETERA HUARMEY - AIJA - RECUAY,119380709,TRANSPORTE,Fase Ejecución,3,ALTAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,0,0
2026654,REHABILITACION Y MEJORAMIENTO DE LA CARRETERA DV. TOCACHE-TOCACHE,196084477,TRANSPORTE,Fase Formulación,2,MEDIANAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,0,0
2031000,AFIANZAMIENTO DEL RESERVORIO POECHOS - SISTEMA HIDRAULICO CHIRA - PIURA,143195125,AGRARIA,Fase Ejecución,4,EXTREMADAMENTE RIESGOSO,GOBIERNO REGIONAL,0,1,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,CUBIERTO,27763284,14148833.64
2028946,REHABILITACION; MEJORAMIENTO Y CONSTRUCCION DEL EJE VIAL N° 01 PIURA-GUAYAQUIL / PERU-ECUADOR,160760006,TRANSPORTE,Fase Ejecución,3,ALTAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,0,0
2028339,REHABILITACION Y MEJORAMIENTO DE LA CARRETERA CAJAMARCA-CELENDIN-BALZAS,184295777,TRANSPORTE,Fase Ejecución,3,ALTAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,805339,208102.49
2055893,CONSTRUCCIÓN DE LA VÍA COSTA VERDE; TRAMO CALLAO,284221686,TRANSPORTE,Fase Ejecución,4,EXTREMADAMENTE RIESGOSO,GOBIERNO REGIONAL,0,2,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,CUBIERTO,22741382,15079590.95
2055912,MEJORAMIENTO DE LA AV. NESTOR GAMBETTA - CALLAO,513979904,TRANSPORTE,Fase Ejecución,4,EXTREMADAMENTE RIESGOSO,GOBIERNO REGIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,108300,0
2063555,REHABILITACION Y MEJORAMIENTO DE LA CARRETERA EMPALME PE-5N - CUÑUMBUQUE - ZAPATERO - SAN JOSE DE SISA,103956585,TRANSPORTE,Fase Formulación,1,BAJAMENTE RIESGOSO,GOBIERNO REGIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,13218702,0
2063008,CONSTRUCCION Y MEJORAMIENTO DE INFRAESTRUCTURA VIAL EN LA AVENIDA MÁRTIRES DEL 4 DE NOVIEMBRE - VIA SALIDA A PUNO  (TRAMO: AV. TACNA – AV. BENJAMIN FRANKLIN); DE LA CIUDAD DE JULIACA; PROVINCIA DE SAN ROMAN - PUNO,157403213,TRANSPORTE,Fase Formulación,1,BAJAMENTE RIESGOSO,GOBIERNO LOCAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,446026,0
2089594,AMPLIACION Y MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE DE AREQUIPA METROPOLITANA,390630724,SALUD Y SANEAMIENTO,Fase Formulación,2,MEDIANAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,13650,0
2088781,FORTALECIMIENTO DE LA ATENCION DE LOS SERVICIOS DE EMERGENCIAS Y SERVICIOS ESPECIALIZADOS - NUEVO HOSPITAL DE LIMA ESTE - VITARTE,125107802,SALUD Y SANEAMIENTO,Fase Ejecución,3,ALTAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,153965,0
2110841,CONSTRUCCIÓN E IMPLEMENTACION DEL HOSPITAL LA CALETA ; DISTRITO DE CHIMBOTE;  PROVINCIA DEL SANTA -REGION  ANCASH,171790618,SALUD Y SANEAMIENTO,Fase Ejecución,3,ALTAMENTE RIESGOSO,GOBIERNO REGIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,1098540,38052.8
2146061,MEJORAMIENTO DE LA CARRETERA ILABAYA - CAMBAYA - CAMILACA; DISTRITO DE ILABAYA - JORGE BASADRE - TACNA,133592667,TRANSPORTE,Fase Ejecución,3,ALTAMENTE RIESGOSO,GOBIERNO LOCAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,3099488,0
2145817,IRRIGACIÓN DE LA MARGEN DERECHA DEL RÍO TUMBES,1410484012,AGRARIA,Fase Ejecución,4,EXTREMADAMENTE RIESGOSO,GOBIERNO REGIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,17000,0
2160770,AMPLIACIÓN DE LA CAPACIDAD OPERATIVA DE LA FAP PARA LA VIGILANCIA DE LA AMAZONIA PERUANA DESDE EL AMBITO AEROESPACIAL,2709280505,AGRARIA,Fase Ejecución,4,EXTREMADAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,378414,0
2159229,MEJORAMIENTO DE LA CAPACIDAD RESOLUTIVA DEL HOSPITAL DANIEL ALCIDES CARRION HUANCAYO,131647785,,Fase Ejecución,1,BAJAMENTE RIESGOSO,GOBIERNO REGIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,10000000,0
2171369,MEJORAMIENTO DE LA GESTIÓN EDUCATIVA DESCENTRALIZADA DE IIEE EN ÁMBITO RURAL DE 24 REGIONES DEL PERU,103987794,ADMINISTRACION Y PLANEAMIENTO,Fase Formulación,1,BAJAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,7148215,0
2186722,INSTALACION DE UN CENTRO DE CONVENCIONES EN LIMA - PERU,492089929,ADMINISTRACION Y PLANEAMIENTO,Fase Ejecución,3,ALTAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,1677559,1391640.32
2188922,INSTALACIÓN DEL SERVICIO DE READAPTACIÓN SOCIAL EN EL NUEVO ESTABLECIMIENTO PENITENCIARIO DE AREQUIPA; EN EL DISTRITO DE LOMAS; PROVINCIA DE CARAVELI - DEPARTAMENTO DE AREQUIPA,263378455,COMUNICACIONES,Fase Ejecución,2,MEDIANAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,150000,0
2188747,REHABILITACION DE LA CARRETERA PANAMERICANA NORTE TRAMO  KM. 557+000 AL KM. 886+600,263478246,TRABAJO,Fase Ejecución,2,MEDIANAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,504070,0
2194681,MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE SALUD DEL HOSPITAL DE APOYO DE PUQUIO “FELIPE HUAMÁN POMA DE AYALA”;  DISTRITO DE PUQUIO - PROVINCIA DE LUCANAS - DEPARTAMENTO DE AYACUCHO,100570388,SALUD,Fase Ejecución,3,ALTAMENTE RIESGOSO,GOBIERNO REGIONAL,0,0,0,AYACUCHO,LUCANAS,PUQUIO,NO PARALIZADA,NO CUBIERTO,4000000,321065.61
2193990,AMPLIACION DE LA CAPACIDAD DE RESPUESTA EN EL TRATAMIENTO AMBULATORIO DEL CANCER DEL INSTITUTO NACIONAL DE ENFERMEDADES NEOPLASICAS; LIMA - PERU,277993156,,Fase Ejecución,1,BAJAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,1455751,0
2192979,MEJORAMIENTO INTEGRAL DE LA VIA EXPRESA DE LA CIUDAD DEL CUSCO: OVALO LOS LIBERTADORES - PUENTE COSTANERA - NODO DE VERSALLES,347244873,TRABAJO,Fase Ejecución,2,MEDIANAMENTE RIESGOSO,GOBIERNO REGIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,107624132,48503413.06
2196451,MEJ.VIAS DEP. AM-106; TRAMO: EMP. PE-5N (BALZAPATA) - JUMBILLA - ASUNCION EMP.PE-8B (MOLINOPAMPA); AM-110: CHACHAPOYAS - LEVANTO; TRAMO: EMP.PE-8B (TINGO) AM-111: EMP.PE-8B (TINGO) - LONGUITA -MARIA - KUELAP; PROV. CHACHAPOYAS-BONGARA Y LUYA-AMAZONAS,175257449,TRABAJO,Fase Ejecución,4,EXTREMADAMENTE RIESGOSO,GOBIERNO REGIONAL,0,1,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,CUBIERTO,86682431,45551546
2217559,AMPLIACION; MEJORAMIENTO DE LOS SISTEMAS DE PRODUCCION DE AGUA POTABLE DE LOS DISTRITOS HUANUCO; AMARILIS Y PILLCOMARCA Y AMPLACION DE REDES DE AGUA POTABLE Y ALCANTARILLADO DE LAS ZONAS ALTAS DEL DISTRITO DE HUANUCO; PROVINCIA DE HUANUCO - HUANUCO,114260416,,Fase Ejecución,1,BAJAMENTE RIESGOSO,GOBIERNO LOCAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,323745,0
2234171,INSTALACION DEL SERVICIO DE INTERNAMIENTO PENITENCIARIO PARA POBLACION PENAL PROCEDENTE DEL VALLE DE LOS RIOS APURIMAC; ENE Y MANTARO (VRAEM); EN EL DISTRITO DE PICHARI; PROVINCIA DE LA CONVENCION; DEPARTAMENTO DE CUSCO.,267908127,COMUNICACIONES,Fase Ejecución,2,MEDIANAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,2777,0
2234588,CREACION DEL SERVICIO DE REAPROVISIONAMIENTO LOGISTICO EN ALTAMAR PARA LAS UNIDADES NAVALES DE LA FUERZA DE SUPERFICIE DE LA MARINA DE GUERRA DEL PERU,282022272,AGRARIA,Fase Formulación,2,MEDIANAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,48768,0
2257807,CREACION DE PLAZA DE LA NACION EN EL DISTRITO DE SAN BORJA - LIMA,177475786,,Fase Formulación,1,BAJAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,0,0
2253812,MEJORAMIENTO DE LOS SERVICIOS CULTURALES DEL PATRIMONIO HISTORICO Y CULTURAL EN LA DIRECCION DESCONCENTRADA DE CULTURA CUSCO; PROVINCIA DE CUSCO; DEPARTAMENTO DE CUSCO,142877799,,Fase Ejecución,1,BAJAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,98402,0
2314455,CREACION Y AMPLIACION DEL SERVICIO DE AGUA PARA EL SISTEMA DE RIEGO VILUYO-LARAQUERI - DISTRITO PICHACANI; PROVINCIA PUNO; REGIÓN PUNO,106060807,AGRARIA,Fase Ejecución,2,MEDIANAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,252816,0
2302972,CONSTRUCCION PLANTA DE FRACCIONAMIENTO DE LGN EN LA PROVINCIA DE LA CONVENCION,108875318,PESCA,Fase Ejecución,4,EXTREMADAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,250000,0
2302544,MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE Y DE LOS SISTEMAS SANITARIOS PARA  LAS LOCALIDADES DE LOS DISTRITOS DE ACOBAMBA; POMACOCHA; CAJA Y MARCAS DE LA MANCOMUNIDAD MUNICIPAL DE QAPAQ ÑAN - ACOBAMBA  - HUANCAVELICA,120401912,,Fase Formulación,1,BAJAMENTE RIESGOSO,GOBIERNO LOCAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,241000,0
2269109,MEJORAMIENTO DE LA CARRETERA EMP. PE - 34B (ROSARIO) - CARLOS GUTIERREZ - CRUCERO - QUISCUPUNCO - ORIENTAL - ANANEA - COJATA - VILQUECHICO - EMP. PE - 34I (COASIA) POR NIVELES DE SERVICIOS,108920371,TRABAJO,Fase Formulación,1,BAJAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,461660,0
2281442,MEJORAMIENTO DE LOS SERVICIOS DE SALUD DEL HOSPITAL DE APOYO MANUEL HIGA ARAKAKI; DISTRITO DE SATIPO; PROVINCIA DE SATIPO; DEPARTAMENTO DE JUNÍN,101581816,,Fase Ejecución,4,EXTREMADAMENTE RIESGOSO,GOBIERNO REGIONAL,0,1,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,PARALIZADA,CUBIERTO,723780,80850
