COD_UNICO,ANHO,MES,EJECUCION,ESTADO_PROYECTO
2399586,2023,5,1587148.14,NO PARALIZADA
2389634,2023,1,598655.71,NO PARALIZADA
2389634,2023,2,11235.1,NO PARALIZADA
2389634,2023,3,8695172.48,NO PARALIZADA
2389634,2023,4,691884.92,NO PARALIZADA
2389634,2023,5,397681.3,NO PARALIZADA
2389634,2023,6,150506.72,NO PARALIZADA
2389634,2023,7,856501.74,NO PARALIZADA
2389634,2023,8,47602,NO PARALIZADA
2338279,2023,1,0,NO PARALIZADA
2338279,2023,4,0,NO PARALIZADA
2338279,2023,5,487685.87,NO PARALIZADA
2346750,2023,3,2513739.81,NO PARALIZADA
2346750,2023,5,110092.82,NO PARALIZADA
2346750,2023,4,4100462.86,NO PARALIZADA
2346750,2023,7,200176.31,NO PARALIZADA
2346750,2023,6,2060050.4,NO PARALIZADA
2346750,2023,8,127695,NO PARALIZADA
2346750,2023,2,0,NO PARALIZADA
2357130,2023,1,5863168.72,NO PARALIZADA
2357130,2023,3,5051557.49,NO PARALIZADA
2357130,2023,4,4111037.69,NO PARALIZADA
2357130,2023,6,4133133.78,NO PARALIZADA
2357130,2023,7,2576964.45,NO PARALIZADA
2357130,2023,2,5368528.35,NO PARALIZADA
2357130,2023,5,3745301.78,NO PARALIZADA
2357130,2023,8,1497523.25,NO PARALIZADA
2322531,2023,1,0.38,NO PARALIZADA
2322531,2023,3,408569.12,NO PARALIZADA
2322531,2023,5,84183.45,NO PARALIZADA
2322531,2023,6,664417.53,NO PARALIZADA
2322531,2023,4,54021.2,NO PARALIZADA
2322531,2023,7,48902.35,NO PARALIZADA
2322531,2023,2,0,NO PARALIZADA
2322531,2023,8,149361.41,NO PARALIZADA
2326592,2023,8,0,NO PARALIZADA
2435774,2023,1,227104.9,NO PARALIZADA
2435774,2023,3,333709.77,NO PARALIZADA
2435774,2023,5,5102.45,NO PARALIZADA
2435774,2023,2,0,NO PARALIZADA
2435774,2023,4,0,NO PARALIZADA
2412955,2023,2,18500,NO PARALIZADA
2412955,2023,4,17500,NO PARALIZADA
2412955,2023,5,90500,NO PARALIZADA
2412955,2023,7,59155,NO PARALIZADA
2412955,2023,1,0,NO PARALIZADA
2412955,2023,3,26500,NO PARALIZADA
2412955,2023,6,58500,NO PARALIZADA
2412955,2023,8,57290,NO PARALIZADA
2500094,2023,1,0,NO PARALIZADA
2500094,2023,2,1925153.82,NO PARALIZADA
2500094,2023,5,809206.78,NO PARALIZADA
2500094,2023,7,889964.42,NO PARALIZADA
2500094,2023,3,1770218.29,NO PARALIZADA
2500094,2023,4,527347.47,NO PARALIZADA
2500094,2023,6,484991.38,NO PARALIZADA
2500094,2023,8,1405438.17,NO PARALIZADA
2472603,2023,1,0,NO PARALIZADA
2472603,2023,3,1895.5,NO PARALIZADA
2472603,2023,2,769346.38,NO PARALIZADA
2472603,2023,5,2289.6,NO PARALIZADA
2472603,2023,7,23707.69,NO PARALIZADA
2472603,2023,4,9022.05,NO PARALIZADA
2472603,2023,6,12437.6,NO PARALIZADA
2472603,2023,8,15136.2,NO PARALIZADA
2473375,2023,7,1210674.77,NO PARALIZADA
2473375,2023,8,434683.05,NO PARALIZADA
2473375,2023,1,1037967.62,NO PARALIZADA
2473375,2023,2,655765.6,NO PARALIZADA
2473375,2023,3,1230610.62,NO PARALIZADA
2473375,2023,4,2016344.84,NO PARALIZADA
2473375,2023,5,3465777.05,NO PARALIZADA
2473375,2023,6,13083400.28,NO PARALIZADA
2516185,2023,2,1726044,NO PARALIZADA
2516185,2023,3,5856439.94,NO PARALIZADA
2516185,2023,4,11203663.52,NO PARALIZADA
2516185,2023,5,7312740.33,NO PARALIZADA
2516185,2023,6,7689346.93,NO PARALIZADA
2516185,2023,7,1761474.67,NO PARALIZADA
2516185,2023,8,3286161.63,NO PARALIZADA
2532566,2023,2,2560,NO PARALIZADA
2532566,2023,4,15734,NO PARALIZADA
2532566,2023,6,20154.17,NO PARALIZADA
2532566,2023,7,30407.7,NO PARALIZADA
2532566,2023,8,29057,NO PARALIZADA
2532566,2023,3,1364.66,NO PARALIZADA
2532566,2023,5,22998.2,NO PARALIZADA
2534855,2023,5,0,NO PARALIZADA
2534855,2023,8,3750,NO PARALIZADA
2534855,2023,4,50,NO PARALIZADA
2534855,2023,7,0,NO PARALIZADA
2519940,2023,3,109956.29,NO PARALIZADA
2519940,2023,4,121400,NO PARALIZADA
2519940,2023,6,167676.36,NO PARALIZADA
2519940,2023,7,118908.91,NO PARALIZADA
2519940,2023,2,151602.24,NO PARALIZADA
2519940,2023,5,143658.91,NO PARALIZADA
2519940,2023,8,116715,NO PARALIZADA
2502896,2023,3,1051418.55,NO PARALIZADA
2502896,2023,4,836699.5,NO PARALIZADA
2502896,2023,6,676497.47,NO PARALIZADA
2502896,2023,7,454064.87,NO PARALIZADA
2502896,2023,1,0,NO PARALIZADA
2502896,2023,2,268388.65,NO PARALIZADA
2502896,2023,5,729109.88,NO PARALIZADA
2502896,2023,8,422084.55,NO PARALIZADA
2525415,2023,2,546383.36,NO PARALIZADA
2525415,2023,4,0,NO PARALIZADA
2525415,2023,6,542062.03,NO PARALIZADA
2525415,2023,7,801237.99,NO PARALIZADA
2525415,2023,1,0,NO PARALIZADA
2525415,2023,3,0,NO PARALIZADA
2525415,2023,5,647629.74,NO PARALIZADA
2525415,2023,8,32500,NO PARALIZADA
2397495,2023,1,0,NO PARALIZADA
2397495,2023,2,86782722,NO PARALIZADA
2397495,2023,3,0,NO PARALIZADA
2493108,2023,6,52759.42,NO PARALIZADA
2493108,2023,8,39222.68,NO PARALIZADA
2493108,2023,5,16127.38,NO PARALIZADA
2493108,2023,7,44108.3,NO PARALIZADA
2480997,2023,5,0,NO PARALIZADA
2480997,2023,6,7705936.12,NO PARALIZADA
2503616,2023,4,0,NO PARALIZADA
2503616,2023,7,0,NO PARALIZADA
2503616,2023,3,0,NO PARALIZADA
2503616,2023,6,5000,NO PARALIZADA
2503616,2023,8,5000,NO PARALIZADA
2027711,2023,1,2306085.76,NO PARALIZADA
2027711,2023,3,585543.47,NO PARALIZADA
2027711,2023,4,1449487.98,NO PARALIZADA
2027711,2023,6,1636690.67,NO PARALIZADA
2027711,2023,7,4278853.45,NO PARALIZADA
2027711,2023,2,790691.93,NO PARALIZADA
2027711,2023,5,723305.04,NO PARALIZADA
2027711,2023,8,1765740.29,NO PARALIZADA
2078036,2023,1,1935407.4,NO PARALIZADA
2078036,2023,2,0,NO PARALIZADA
2078036,2023,3,572.33,NO PARALIZADA
2078036,2023,4,1280,NO PARALIZADA
2078036,2023,5,3104.02,NO PARALIZADA
2078036,2023,6,0,NO PARALIZADA
2078036,2023,7,-39.2,NO PARALIZADA
2094971,2023,1,0,NO PARALIZADA
2094971,2023,2,0,NO PARALIZADA
2094971,2023,4,0,NO PARALIZADA
2094971,2023,5,0,NO PARALIZADA
2094971,2023,6,1318,NO PARALIZADA
2161813,2023,5,907078.34,NO PARALIZADA
2161813,2023,7,16726.5,NO PARALIZADA
2161813,2023,8,0,NO PARALIZADA
2161813,2023,6,95522.18,NO PARALIZADA
2164051,2023,2,8884090.52,PARALIZADA
2164051,2023,1,0,PARALIZADA
2164051,2023,3,7522850.41,PARALIZADA
2164051,2023,6,3587876.63,PARALIZADA
2164051,2023,4,4903366.8,PARALIZADA
2164051,2023,5,5578511,PARALIZADA
2164051,2023,7,3064577.19,PARALIZADA
2164051,2023,8,1245471.34,PARALIZADA
2192219,2023,1,1508890.26,PARALIZADA
2192219,2023,3,22561.59,PARALIZADA
2192219,2023,4,2712241.31,PARALIZADA
2192219,2023,6,545043.71,PARALIZADA
2192219,2023,7,8035676.86,PARALIZADA
2192219,2023,2,166635.03,PARALIZADA
2192219,2023,5,156889.68,PARALIZADA
2192219,2023,8,16250.22,PARALIZADA
2195484,2023,4,0,NO PARALIZADA
2195484,2023,6,768,NO PARALIZADA
2195484,2023,8,-1.8,NO PARALIZADA
2195484,2023,3,0,NO PARALIZADA
2195484,2023,5,0,NO PARALIZADA
2195484,2023,7,214,NO PARALIZADA
2200132,2023,6,0,NO PARALIZADA
2200132,2023,4,0,NO PARALIZADA
2200132,2023,7,0,NO PARALIZADA
2234355,2023,1,1856963.63,NO PARALIZADA
2234355,2023,3,3494257.15,NO PARALIZADA
2234355,2023,4,683491.74,NO PARALIZADA
2234355,2023,6,1857958.61,NO PARALIZADA
2234355,2023,7,3209090.13,NO PARALIZADA
2234355,2023,2,5806569.74,NO PARALIZADA
2234355,2023,5,1673088.38,NO PARALIZADA
2234355,2023,8,3401274.21,NO PARALIZADA
2252788,2023,1,0,NO PARALIZADA
2252788,2023,4,0,NO PARALIZADA
2252788,2023,8,134,NO PARALIZADA
2252788,2023,3,0,NO PARALIZADA
2252788,2023,5,490,NO PARALIZADA
2250179,2023,8,0,NO PARALIZADA
2251056,2023,1,0,NO PARALIZADA
2251056,2023,3,1780000,NO PARALIZADA
2251056,2023,5,0,NO PARALIZADA
2251056,2023,6,694020,NO PARALIZADA
2251056,2023,2,1951120,NO PARALIZADA
2251056,2023,4,0,NO PARALIZADA
2251056,2023,8,122880,NO PARALIZADA
2263593,2023,1,0,NO PARALIZADA
2263593,2023,2,60299.5,NO PARALIZADA
2263593,2023,3,96932.8,NO PARALIZADA
2263593,2023,4,100352.18,NO PARALIZADA
2263593,2023,5,98314,NO PARALIZADA
2263593,2023,6,88599.3,NO PARALIZADA
2263593,2023,7,113317,NO PARALIZADA
2263593,2023,8,88757.45,NO PARALIZADA
2319483,2023,2,6000,NO PARALIZADA
2319483,2023,4,8843.33,NO PARALIZADA
2319483,2023,5,2687.51,NO PARALIZADA
2319483,2023,7,0,NO PARALIZADA
2319483,2023,3,6000,NO PARALIZADA
2319483,2023,6,5999.33,NO PARALIZADA
2319483,2023,8,0,NO PARALIZADA
2403504,2023,2,1859708.06,NO PARALIZADA
2403504,2023,1,1215767.82,NO PARALIZADA
2403504,2023,3,6705285.97,NO PARALIZADA
2403504,2023,6,489767.85,NO PARALIZADA
2403504,2023,4,3766032.98,NO PARALIZADA
2403504,2023,5,1880034.45,NO PARALIZADA
2403504,2023,7,145909.76,NO PARALIZADA
2403504,2023,8,62129,NO PARALIZADA
2402646,2023,5,0,NO PARALIZADA
2402646,2023,8,0,NO PARALIZADA
2402106,2023,8,0,NO PARALIZADA
2392742,2023,1,0,NO PARALIZADA
2392742,2023,3,17249.1,NO PARALIZADA
2392742,2023,4,10914.1,NO PARALIZADA
2392742,2023,6,15771.91,NO PARALIZADA
2392742,2023,8,47250,NO PARALIZADA
2392742,2023,2,10608.1,NO PARALIZADA
2392742,2023,5,52354.1,NO PARALIZADA
2392742,2023,7,10578.1,NO PARALIZADA
2340138,2023,8,0,NO PARALIZADA
2362485,2023,1,566421.61,NO PARALIZADA
2362485,2023,3,12744079.31,NO PARALIZADA
2362485,2023,2,122226.09,NO PARALIZADA
2362485,2023,5,3033206.07,NO PARALIZADA
2362485,2023,7,288683.72,NO PARALIZADA
2362485,2023,4,6154857.56,NO PARALIZADA
2362485,2023,6,7036027.02,NO PARALIZADA
2362485,2023,8,10947829.5,NO PARALIZADA
2327619,2023,1,2880,NO PARALIZADA
2327619,2023,2,2749.73,NO PARALIZADA
2327619,2023,3,15660.4,NO PARALIZADA
2327619,2023,4,7500,NO PARALIZADA
2327619,2023,5,17158.96,NO PARALIZADA
2327619,2023,6,8073,NO PARALIZADA
2327619,2023,7,9210.7,NO PARALIZADA
2327619,2023,8,19971.76,NO PARALIZADA
2324655,2023,2,3064301.09,NO PARALIZADA
2324655,2023,5,3711572.28,NO PARALIZADA
2324655,2023,1,1589242.2,NO PARALIZADA
2324655,2023,3,4316317.28,NO PARALIZADA
2324655,2023,4,4424952.38,NO PARALIZADA
2324655,2023,6,5092254.61,NO PARALIZADA
2324655,2023,7,4150738.53,NO PARALIZADA
2324655,2023,8,2404022.97,NO PARALIZADA
2459010,2023,1,599252.89,NO PARALIZADA
2459010,2023,3,849881.88,NO PARALIZADA
2459010,2023,4,346460.77,NO PARALIZADA
2459010,2023,5,446456.32,NO PARALIZADA
2459010,2023,6,582659.17,NO PARALIZADA
2459010,2023,7,1004089.89,NO PARALIZADA
2459010,2023,2,1136038.61,NO PARALIZADA
2459010,2023,8,2353432.52,NO PARALIZADA
2458555,2023,8,285111.06,NO PARALIZADA
2458555,2023,2,101849.68,NO PARALIZADA
2458555,2023,5,544259.89,NO PARALIZADA
2458555,2023,7,3769234.88,NO PARALIZADA
2458555,2023,1,20112.86,NO PARALIZADA
2458555,2023,3,431823.88,NO PARALIZADA
2458555,2023,4,478986.85,NO PARALIZADA
2458555,2023,6,2304049.5,NO PARALIZADA
2430411,2023,1,0,NO PARALIZADA
2430411,2023,8,0,NO PARALIZADA
2446345,2023,1,13173344.35,NO PARALIZADA
2446345,2023,3,3840762.39,NO PARALIZADA
2446345,2023,2,15248808.37,NO PARALIZADA
2446345,2023,4,4472799.19,NO PARALIZADA
2446345,2023,7,6403132.94,NO PARALIZADA
2446345,2023,5,2863925.77,NO PARALIZADA
2446345,2023,6,6104323.01,NO PARALIZADA
2446345,2023,8,8178906.23,NO PARALIZADA
2452989,2023,1,0,NO PARALIZADA
2452989,2023,3,15211.46,NO PARALIZADA
2452989,2023,5,25386.28,NO PARALIZADA
2452989,2023,6,15145.79,NO PARALIZADA
2452989,2023,8,18106.36,NO PARALIZADA
2452989,2023,2,30353.06,NO PARALIZADA
2452989,2023,4,20334.82,NO PARALIZADA
2452989,2023,7,16069.65,NO PARALIZADA
2429698,2023,2,0,NO PARALIZADA
2429698,2023,8,8640,NO PARALIZADA
2429698,2023,1,0,NO PARALIZADA
2429698,2023,7,0,NO PARALIZADA
2499818,2023,1,3795982.13,NO PARALIZADA
2499818,2023,8,3577745.61,NO PARALIZADA
2499818,2023,2,9793940.8,NO PARALIZADA
2499818,2023,3,2973085.16,NO PARALIZADA
2499818,2023,4,12531971.12,NO PARALIZADA
2499818,2023,5,34021704.58,NO PARALIZADA
2499818,2023,6,3000381.04,NO PARALIZADA
2499818,2023,7,27360886.18,NO PARALIZADA
2499886,2023,1,7359229.25,NO PARALIZADA
2499886,2023,3,15873408.2,NO PARALIZADA
2499886,2023,4,1402379.6,NO PARALIZADA
2499886,2023,6,3018307.26,NO PARALIZADA
2499886,2023,8,152748.61,NO PARALIZADA
2499886,2023,2,17673117.46,NO PARALIZADA
2499886,2023,5,2018726.53,NO PARALIZADA
2499886,2023,7,2071717.35,NO PARALIZADA
2468445,2023,1,168709.38,NO PARALIZADA
2468445,2023,3,441287.91,NO PARALIZADA
2468445,2023,4,183825.56,NO PARALIZADA
2468445,2023,6,711131.55,NO PARALIZADA
2468445,2023,8,2395199.61,NO PARALIZADA
2468445,2023,2,168031.15,NO PARALIZADA
2468445,2023,5,4561524.28,NO PARALIZADA
2468445,2023,7,2598508.57,NO PARALIZADA
2412556,2023,2,238400,NO PARALIZADA
2412556,2023,4,219000,NO PARALIZADA
2412556,2023,1,0,NO PARALIZADA
2412556,2023,3,402850,NO PARALIZADA
2412556,2023,5,201000,NO PARALIZADA
2412556,2023,6,760636.48,NO PARALIZADA
2412556,2023,7,759809.17,NO PARALIZADA
2412556,2023,8,284842.22,NO PARALIZADA
2292968,2023,1,0,NO PARALIZADA
2507146,2023,6,32000,NO PARALIZADA
2507146,2023,5,0,NO PARALIZADA
2507146,2023,8,0,NO PARALIZADA
2408189,2023,2,4820171.51,NO PARALIZADA
2408189,2023,4,7939026.88,NO PARALIZADA
2408189,2023,1,0,NO PARALIZADA
2408189,2023,3,17705999.37,NO PARALIZADA
2408189,2023,6,12734782.29,NO PARALIZADA
2408189,2023,5,19195571.64,NO PARALIZADA
2408189,2023,7,27437993.76,NO PARALIZADA
2408189,2023,8,8959959.98,NO PARALIZADA
2532678,2023,1,0,NO PARALIZADA
2532678,2023,2,7737326.98,NO PARALIZADA
2532678,2023,3,2232083.26,NO PARALIZADA
2532678,2023,4,1691893.15,NO PARALIZADA
2532678,2023,5,2445984.63,NO PARALIZADA
2532678,2023,6,1297531.23,NO PARALIZADA
2532678,2023,7,2157904.56,NO PARALIZADA
2532678,2023,8,915354.4,NO PARALIZADA
2327694,2023,2,687825.96,NO PARALIZADA
2522255,2023,6,0,NO PARALIZADA
2510582,2023,4,0,NO PARALIZADA
2510582,2023,7,43510.2,NO PARALIZADA
2510582,2023,6,0,NO PARALIZADA
2510582,2023,8,0,NO PARALIZADA
2365245,2023,4,0,NO PARALIZADA
2365245,2023,6,0,NO PARALIZADA
2365245,2023,5,443655243,NO PARALIZADA
2365245,2023,7,68220000,NO PARALIZADA
2571440,2023,5,28138.77,NO PARALIZADA
2571440,2023,6,68011.66,NO PARALIZADA
2571440,2023,8,67199.64,NO PARALIZADA
2571440,2023,4,2536.98,NO PARALIZADA
2571440,2023,7,90203.77,NO PARALIZADA
2563326,2023,5,3000,NO PARALIZADA
2563326,2023,6,-464.3,NO PARALIZADA
2524712,2023,6,10326.9,NO PARALIZADA
2524712,2023,8,71229,NO PARALIZADA
2524712,2023,5,0,NO PARALIZADA
2524712,2023,7,44355.3,NO PARALIZADA
2567526,2023,4,0,NO PARALIZADA
2567526,2023,8,29584.12,NO PARALIZADA
2567526,2023,7,4558834.6,NO PARALIZADA
2546400,2023,8,0,NO PARALIZADA
2570362,2023,4,0,NO PARALIZADA
2564829,2023,7,0,NO PARALIZADA
2586307,2023,6,0,NO PARALIZADA
2586307,2023,5,0,NO PARALIZADA
2586307,2023,7,0,NO PARALIZADA
2543359,2023,2,0,NO PARALIZADA
2543359,2023,4,0,NO PARALIZADA
2543359,2023,3,0,NO PARALIZADA
2569318,2023,8,0,NO PARALIZADA
2509330,2023,7,0,NO PARALIZADA
2509330,2023,3,0,NO PARALIZADA
2536439,2023,7,0,NO PARALIZADA
2563382,2023,8,0,NO PARALIZADA
2563382,2023,7,0,NO PARALIZADA
2565162,2023,7,0,NO PARALIZADA
2565162,2023,8,0,NO PARALIZADA
2527677,2023,8,0,NO PARALIZADA
2598813,2023,7,0,NO PARALIZADA
2598813,2023,8,0,NO PARALIZADA
2426576,2023,5,0,NO PARALIZADA
2569489,2023,8,0,NO PARALIZADA
2301647,2023,8,0,NO PARALIZADA
2489951,2023,3,0,NO PARALIZADA
2568244,2023,8,0,NO PARALIZADA
2543519,2023,8,0,NO PARALIZADA
2551995,2023,4,0,NO PARALIZADA
2551995,2023,6,0,NO PARALIZADA
2590437,2023,8,10947902.45,NO PARALIZADA
2519572,2023,4,0,NO PARALIZADA
2597912,2023,6,0,NO PARALIZADA
2520842,2023,3,0,NO PARALIZADA
2430242,2023,2,0,NO PARALIZADA
2430242,2023,3,0,NO PARALIZADA
2430242,2023,4,0,NO PARALIZADA
2430242,2023,6,0,NO PARALIZADA
2430242,2023,8,0,NO PARALIZADA
2573844,2023,7,0,NO PARALIZADA
2313265,2023,8,0,NO PARALIZADA
